design,n_groups,coef_var,tests_per_group,n_tested_for_sensitivity,n_tested_for_specificity,prev,sensitivity,specificity,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
26751,8000,3.1178559371070147,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006707862932013671,463
26752,8000,3.1178559371070147,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000001129682487,463
26753,8000,3.1178559371070147,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.19436506352081634,463
26754,8000,3.1178559371070147,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006707862932013671,463
26755,8000,3.1178559371070147,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000001129682487,463
26756,8000,3.1178559371070147,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.19436506352081634,463
26757,8000,3.1178559371070147,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006707862932013671,463
26758,8000,3.1178559371070147,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000001129682487,463
26759,8000,3.1178559371070147,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.19436506352081634,463
26760,8000,3.1178559371070147,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006707862932013671,463
26761,8000,3.1178559371070147,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000001129682487,463
26762,8000,3.1178559371070147,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.19436506352081634,463
26763,8000,3.1178559371070147,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006707862932013671,463
26764,8000,3.1178559371070147,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000001129682487,463
26765,8000,3.1178559371070147,1,60,300,0.005,0.95,1,0.75,low,6000,0.19436506352081634,463
26766,8000,3.1178559371070147,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006707862932013671,463
26767,8000,3.1178559371070147,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.050000011296824874,463
26768,8000,3.1178559371070147,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06707862932013671,463
26769,8000,3.1178559371070147,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.050000011296824874,463
26770,8000,3.1178559371070147,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06707862932013671,463
26771,8000,3.1178559371070147,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.050000011296824874,463
26772,8000,3.1178559371070147,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06707862932013671,463
26773,8000,3.1178559371070147,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.050000011296824874,463
26774,8000,3.1178559371070147,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06707862932013671,463
26775,8000,3.1178559371070147,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.050000011296824874,463
26776,8000,3.1178559371070147,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06707862932013671,463
26777,8000,3.1178559371070147,1,60,300,0.05,0.95,1,0.75,high,6000,0.050000011296824874,463
26778,8000,3.1178559371070147,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06707862932013671,463
26779,8000,3.05831156344126,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000001000303955,463
26780,8000,3.05831156344126,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.18530123410275362,463
26781,8000,3.05831156344126,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006712991292005297,463
26782,8000,3.05831156344126,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000001000303955,463
26783,8000,3.05831156344126,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.18530123410275362,463
26784,8000,3.05831156344126,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006712991292005297,463
26785,8000,3.05831156344126,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000001000303955,464
26786,8000,3.05831156344126,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.18530123410275362,464
26787,8000,3.05831156344126,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006712991292005297,464
26788,8000,3.05831156344126,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000001000303955,464
26789,8000,3.05831156344126,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.18530123410275362,464
26790,8000,3.05831156344126,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006712991292005297,464
26791,8000,3.05831156344126,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000001000303955,464
26792,8000,3.05831156344126,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.18530123410275362,464
26793,8000,3.05831156344126,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006712991292005297,464
26794,8000,3.05831156344126,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000001000303955,464
26795,8000,3.05831156344126,1,60,300,0.005,0.95,1,0.75,low,6000,0.18530123410275362,464
26796,8000,3.05831156344126,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006712991292005297,464
26797,8000,3.05831156344126,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.05000001000303956,464
26798,8000,3.05831156344126,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06712991292005298,464
26799,8000,3.05831156344126,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.05000001000303956,464
26800,8000,3.05831156344126,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06712991292005298,464
26801,8000,3.05831156344126,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.05000001000303956,464
26802,8000,3.05831156344126,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06712991292005298,464
26803,8000,3.05831156344126,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.05000001000303956,464
26804,8000,3.05831156344126,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06712991292005298,464
26805,8000,3.05831156344126,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.05000001000303956,464
26806,8000,3.05831156344126,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06712991292005298,464
26807,8000,3.05831156344126,1,60,300,0.05,0.95,1,0.75,high,6000,0.05000001000303956,464
26808,8000,3.05831156344126,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06712991292005298,464
26809,8000,3.164989164155511,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.0050000010040564934,464
26810,8000,3.164989164155511,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.20380773449352288,464
26811,8000,3.164989164155511,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006713530673541205,464
26812,8000,3.164989164155511,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.0050000010040564934,464
26813,8000,3.164989164155511,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.20380773449352288,464
26814,8000,3.164989164155511,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006713530673541205,464
26815,8000,3.164989164155511,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.0050000010040564934,464
26816,8000,3.164989164155511,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.20380773449352288,464
26817,8000,3.164989164155511,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006713530673541205,464
26818,8000,3.164989164155511,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.0050000010040564934,464
26819,8000,3.164989164155511,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.20380773449352288,464
26820,8000,3.164989164155511,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006713530673541205,464
26821,8000,3.164989164155511,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.0050000010040564934,464
26822,8000,3.164989164155511,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.20380773449352288,464
26823,8000,3.164989164155511,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006713530673541205,464
26824,8000,3.164989164155511,1,60,300,0.005,0.95,1,0.75,high,6000,0.0050000010040564934,464
26825,8000,3.164989164155511,1,60,300,0.005,0.95,1,0.75,low,6000,0.20380773449352288,464
26826,8000,3.164989164155511,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006713530673541205,464
26827,8000,3.164989164155511,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.05000001004056494,464
26828,8000,3.164989164155511,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06713530673541206,464
26829,8000,3.164989164155511,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.05000001004056494,464
26830,8000,3.164989164155511,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06713530673541206,464
26831,8000,3.164989164155511,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.05000001004056494,464
26832,8000,3.164989164155511,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06713530673541206,464
26833,8000,3.164989164155511,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.05000001004056494,464
26834,8000,3.164989164155511,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06713530673541206,464
26835,8000,3.164989164155511,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.05000001004056494,464
26836,8000,3.164989164155511,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06713530673541206,464
26837,8000,3.164989164155511,1,60,300,0.05,0.95,1,0.75,high,6000,0.05000001004056494,464
26838,8000,3.164989164155511,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06713530673541206,464
26839,8000,3.1360866558281457,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000931325983,464
26840,8000,3.1360866558281457,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.2009283854310266,464
26841,8000,3.1360866558281457,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006706483044594495,464
26842,8000,3.1360866558281457,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000931325983,464
26843,8000,3.1360866558281457,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.2009283854310266,465
26844,8000,3.1360866558281457,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006706483044594495,465
26845,8000,3.1360866558281457,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000931325983,465
26846,8000,3.1360866558281457,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.2009283854310266,465
26847,8000,3.1360866558281457,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006706483044594495,465
26848,8000,3.1360866558281457,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000931325983,465
26849,8000,3.1360866558281457,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.2009283854310266,465
26850,8000,3.1360866558281457,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006706483044594495,465
26851,8000,3.1360866558281457,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000931325983,465
26852,8000,3.1360866558281457,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.2009283854310266,465
26853,8000,3.1360866558281457,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006706483044594495,465
26854,8000,3.1360866558281457,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000931325983,465
26855,8000,3.1360866558281457,1,60,300,0.005,0.95,1,0.75,low,6000,0.2009283854310266,465
26856,8000,3.1360866558281457,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006706483044594495,465
26857,8000,3.1360866558281457,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.05000000931325983,465
26858,8000,3.1360866558281457,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06706483044594495,465
26859,8000,3.1360866558281457,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.05000000931325983,465
26860,8000,3.1360866558281457,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06706483044594495,465
26861,8000,3.1360866558281457,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.05000000931325983,465
26862,8000,3.1360866558281457,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06706483044594495,465
26863,8000,3.1360866558281457,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.05000000931325983,465
26864,8000,3.1360866558281457,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06706483044594495,465
26865,8000,3.1360866558281457,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.05000000931325983,465
26866,8000,3.1360866558281457,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06706483044594495,465
26867,8000,3.1360866558281457,1,60,300,0.05,0.95,1,0.75,high,6000,0.05000000931325983,465
26868,8000,3.1360866558281457,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06706483044594495,465
26869,8000,3.141688025914604,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000640468138,465
26870,8000,3.141688025914604,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.21404643877579965,465
26871,8000,3.141688025914604,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006721316956838039,465
26872,8000,3.141688025914604,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000640468138,465
26873,8000,3.141688025914604,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.21404643877579965,465
26874,8000,3.141688025914604,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006721316956838039,465
26875,8000,3.141688025914604,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000640468138,465
26876,8000,3.141688025914604,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.21404643877579965,465
26877,8000,3.141688025914604,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006721316956838039,465
26878,8000,3.141688025914604,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000640468138,465
26879,8000,3.141688025914604,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.21404643877579965,465
26880,8000,3.141688025914604,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006721316956838039,465
26881,8000,3.141688025914604,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000640468138,465
26882,8000,3.141688025914604,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.21404643877579965,465
26883,8000,3.141688025914604,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006721316956838039,465
26884,8000,3.141688025914604,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000640468138,465
26885,8000,3.141688025914604,1,60,300,0.005,0.95,1,0.75,low,6000,0.21404643877579965,465
26886,8000,3.141688025914604,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006721316956838039,465
26887,8000,3.141688025914604,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.05000000640468138,465
26888,8000,3.141688025914604,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06721316956838039,465
26889,8000,3.141688025914604,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.05000000640468138,465
26890,8000,3.141688025914604,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06721316956838039,465
26891,8000,3.141688025914604,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.05000000640468138,465
26892,8000,3.141688025914604,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06721316956838039,465
26893,8000,3.141688025914604,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.05000000640468138,465
26894,8000,3.141688025914604,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06721316956838039,465
26895,8000,3.141688025914604,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.05000000640468138,465
26896,8000,3.141688025914604,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06721316956838039,465
26897,8000,3.141688025914604,1,60,300,0.05,0.95,1,0.75,high,6000,0.05000000640468138,465
26898,8000,3.141688025914604,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06721316956838039,465
26899,8000,3.1818770984975253,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000816939727,465
26900,8000,3.1818770984975253,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.21601845733484926,465
26901,8000,3.1818770984975253,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006721136350107107,466
26902,8000,3.1818770984975253,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000816939727,466
26903,8000,3.1818770984975253,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.21601845733484926,466
26904,8000,3.1818770984975253,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006721136350107107,466
26905,8000,3.1818770984975253,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000816939727,466
26906,8000,3.1818770984975253,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.21601845733484926,466
26907,8000,3.1818770984975253,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006721136350107107,466
26908,8000,3.1818770984975253,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000816939727,466
26909,8000,3.1818770984975253,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.21601845733484926,466
26910,8000,3.1818770984975253,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006721136350107107,466
26911,8000,3.1818770984975253,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000816939727,466
26912,8000,3.1818770984975253,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.21601845733484926,466
26913,8000,3.1818770984975253,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006721136350107107,466
26914,8000,3.1818770984975253,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000816939727,466
26915,8000,3.1818770984975253,1,60,300,0.005,0.95,1,0.75,low,6000,0.21601845733484926,466
26916,8000,3.1818770984975253,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006721136350107107,466
26917,8000,3.1818770984975253,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.05000000816939727,466
26918,8000,3.1818770984975253,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06721136350107108,466
26919,8000,3.1818770984975253,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.05000000816939727,466
26920,8000,3.1818770984975253,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06721136350107108,466
26921,8000,3.1818770984975253,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.05000000816939727,466
26922,8000,3.1818770984975253,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06721136350107108,466
26923,8000,3.1818770984975253,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.05000000816939727,466
26924,8000,3.1818770984975253,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06721136350107108,466
26925,8000,3.1818770984975253,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.05000000816939727,466
26926,8000,3.1818770984975253,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06721136350107108,466
26927,8000,3.1818770984975253,1,60,300,0.05,0.95,1,0.75,high,6000,0.05000000816939727,466
26928,8000,3.1818770984975253,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06721136350107108,466
26929,8000,3.0927435390364217,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000699526853,466
26930,8000,3.0927435390364217,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.21523433566485156,466
26931,8000,3.0927435390364217,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006708689217247637,466
26932,8000,3.0927435390364217,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000699526853,466
26933,8000,3.0927435390364217,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.21523433566485156,466
26934,8000,3.0927435390364217,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006708689217247637,466
26935,8000,3.0927435390364217,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000699526853,466
26936,8000,3.0927435390364217,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.21523433566485156,466
26937,8000,3.0927435390364217,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006708689217247637,466
26938,8000,3.0927435390364217,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000699526853,466
26939,8000,3.0927435390364217,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.21523433566485156,466
26940,8000,3.0927435390364217,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006708689217247637,466
26941,8000,3.0927435390364217,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000699526853,466
26942,8000,3.0927435390364217,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.21523433566485156,466
26943,8000,3.0927435390364217,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006708689217247637,466
26944,8000,3.0927435390364217,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000699526853,466
26945,8000,3.0927435390364217,1,60,300,0.005,0.95,1,0.75,low,6000,0.21523433566485156,466
26946,8000,3.0927435390364217,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006708689217247637,466
26947,8000,3.0927435390364217,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.050000006995268534,466
26948,8000,3.0927435390364217,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06708689217247638,466
26949,8000,3.0927435390364217,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.050000006995268534,466
26950,8000,3.0927435390364217,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06708689217247638,466
26951,8000,3.0927435390364217,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.050000006995268534,466
26952,8000,3.0927435390364217,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06708689217247638,466
26953,8000,3.0927435390364217,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.050000006995268534,466
26954,8000,3.0927435390364217,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06708689217247638,466
26955,8000,3.0927435390364217,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.050000006995268534,466
26956,8000,3.0927435390364217,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06708689217247638,466
26957,8000,3.0927435390364217,1,60,300,0.05,0.95,1,0.75,high,6000,0.050000006995268534,466
26958,8000,3.0927435390364217,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06708689217247638,466
26959,8000,3.191527550033865,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000588776775,467
26960,8000,3.191527550033865,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.21204654650462187,467
26961,8000,3.191527550033865,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006712135931470678,467
26962,8000,3.191527550033865,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000588776775,467
26963,8000,3.191527550033865,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.21204654650462187,467
26964,8000,3.191527550033865,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006712135931470678,467
26965,8000,3.191527550033865,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000588776775,467
26966,8000,3.191527550033865,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.21204654650462187,467
26967,8000,3.191527550033865,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006712135931470678,467
26968,8000,3.191527550033865,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000588776775,467
26969,8000,3.191527550033865,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.21204654650462187,467
26970,8000,3.191527550033865,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006712135931470678,467
26971,8000,3.191527550033865,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000588776775,467
26972,8000,3.191527550033865,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.21204654650462187,467
26973,8000,3.191527550033865,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006712135931470678,467
26974,8000,3.191527550033865,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000588776775,467
26975,8000,3.191527550033865,1,60,300,0.005,0.95,1,0.75,low,6000,0.21204654650462187,467
26976,8000,3.191527550033865,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006712135931470678,467
26977,8000,3.191527550033865,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.05000000588776775,467
26978,8000,3.191527550033865,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06712135931470678,467
26979,8000,3.191527550033865,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.05000000588776775,467
26980,8000,3.191527550033865,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06712135931470678,467
26981,8000,3.191527550033865,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.05000000588776775,467
26982,8000,3.191527550033865,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06712135931470678,467
26983,8000,3.191527550033865,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.05000000588776775,467
26984,8000,3.191527550033865,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06712135931470678,467
26985,8000,3.191527550033865,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.05000000588776775,467
26986,8000,3.191527550033865,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06712135931470678,467
26987,8000,3.191527550033865,1,60,300,0.05,0.95,1,0.75,high,6000,0.05000000588776775,467
26988,8000,3.191527550033865,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06712135931470678,467
26989,8000,3.1361010429766285,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000392163948,467
26990,8000,3.1361010429766285,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.21832469468648194,467
26991,8000,3.1361010429766285,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006705420855472238,467
26992,8000,3.1361010429766285,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000392163948,467
26993,8000,3.1361010429766285,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.21832469468648194,467
26994,8000,3.1361010429766285,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006705420855472238,467
26995,8000,3.1361010429766285,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000392163948,467
26996,8000,3.1361010429766285,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.21832469468648194,467
26997,8000,3.1361010429766285,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006705420855472238,467
26998,8000,3.1361010429766285,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000392163948,467
26999,8000,3.1361010429766285,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.21832469468648194,467
27000,8000,3.1361010429766285,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006705420855472238,467
27001,8000,3.1361010429766285,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000392163948,467
27002,8000,3.1361010429766285,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.21832469468648194,467
27003,8000,3.1361010429766285,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006705420855472238,467
27004,8000,3.1361010429766285,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000392163948,467
27005,8000,3.1361010429766285,1,60,300,0.005,0.95,1,0.75,low,6000,0.21832469468648194,467
27006,8000,3.1361010429766285,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006705420855472238,467
27007,8000,3.1361010429766285,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.05000000392163949,467
27008,8000,3.1361010429766285,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06705420855472238,467
27009,8000,3.1361010429766285,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.05000000392163949,467
27010,8000,3.1361010429766285,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06705420855472238,467
27011,8000,3.1361010429766285,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.05000000392163949,467
27012,8000,3.1361010429766285,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06705420855472238,467
