design,method,lower_error_freq,upper_error_freq,coverage
20403,WprevSeSp,0,0,1
20403,WprevSeSp_gamma_result,0,0,1
20404,WprevSeSp,0,0,1
20404,WprevSeSp_gamma_result,0,0,1
20405,WprevSeSp,0,0,1
20405,WprevSeSp_gamma_result,0,0,1
20406,WprevSeSp,0,0,1
20406,WprevSeSp_gamma_result,0,0,1
20407,WprevSeSp,0,0,1
20407,WprevSeSp_gamma_result,0,0,1
20408,WprevSeSp,0,0,1
20408,WprevSeSp_gamma_result,0,0,1
20409,WprevSeSp,0,0,1
20409,WprevSeSp_gamma_result,0,0,1
20410,WprevSeSp,0,0,1
20410,WprevSeSp_gamma_result,0,0,1
20411,WprevSeSp,0,0,1
20411,WprevSeSp_gamma_result,0,0,1
20412,WprevSeSp,0,0.0212,0.9788
20412,WprevSeSp_gamma_result,0,0,1
20413,WprevSeSp,0,0,1
20413,WprevSeSp_gamma_result,0,0,1
20414,WprevSeSp,0,0,1
20414,WprevSeSp_gamma_result,0,0,1
20415,WprevSeSp,0,0,1
20415,WprevSeSp_gamma_result,0,0,1
20416,WprevSeSp,0,0,1
20416,WprevSeSp_gamma_result,0,0,1
20417,WprevSeSp,0,0,1
20417,WprevSeSp_gamma_result,0,0,1
20418,WprevSeSp,0,0,1
20418,WprevSeSp_gamma_result,0,0,1
20419,WprevSeSp,0,0,1
20419,WprevSeSp_gamma_result,0,0,1
20420,WprevSeSp,0,0,1
20420,WprevSeSp_gamma_result,0,0,1
20421,WprevSeSp,0,0,1
20421,WprevSeSp_gamma_result,0,0,1
20422,WprevSeSp,0,0,1
20422,WprevSeSp_gamma_result,0,0,1
20423,WprevSeSp,0,0,1
20423,WprevSeSp_gamma_result,0,0,1
20424,WprevSeSp,0,0,1
20424,WprevSeSp_gamma_result,0,0,1
20425,WprevSeSp,0,0,1
20425,WprevSeSp_gamma_result,0,0,1
20426,WprevSeSp,0,0,1
20426,WprevSeSp_gamma_result,0,0,1
20427,WprevSeSp,0,0,1
20427,WprevSeSp_gamma_result,0,0,1
20428,WprevSeSp,0,1e-4,0.9999
20428,WprevSeSp_gamma_result,0,0,1
20429,WprevSeSp,0,0.0398,0.9602
20429,WprevSeSp_gamma_result,0,0,1
20430,WprevSeSp,0,0,1
20430,WprevSeSp_gamma_result,0,0,1
20431,WprevSeSp,0,0,1
20431,WprevSeSp_gamma_result,0,0,1
20432,WprevSeSp,0,0,1
20432,WprevSeSp_gamma_result,0,0,1
20433,WprevSeSp,0,0,1
20433,WprevSeSp_gamma_result,0,0,1
20434,WprevSeSp,0,0,1
20434,WprevSeSp_gamma_result,0,0,1
20435,WprevSeSp,0,0,1
20435,WprevSeSp_gamma_result,0,0,1
20436,WprevSeSp,0,0,1
20436,WprevSeSp_gamma_result,0,0,1
20437,WprevSeSp,0,0,1
20437,WprevSeSp_gamma_result,0,0,1
20438,WprevSeSp,0,0,1
20438,WprevSeSp_gamma_result,0,0,1
20439,WprevSeSp,0,0,1
20439,WprevSeSp_gamma_result,0,0,1
20440,WprevSeSp,0,0,1
20440,WprevSeSp_gamma_result,0,0,1
20441,WprevSeSp,0,0,1
20441,WprevSeSp_gamma_result,0,0,1
20442,WprevSeSp,0,0,1
20442,WprevSeSp_gamma_result,0,0,1
20443,WprevSeSp,0,0,1
20443,WprevSeSp_gamma_result,0,0,1
20444,WprevSeSp,0,0,1
20444,WprevSeSp_gamma_result,0,0,1
20445,WprevSeSp,0,0,1
20445,WprevSeSp_gamma_result,0,0,1
20446,WprevSeSp,0,0.0345,0.9655
20446,WprevSeSp_gamma_result,0,0,1
20447,WprevSeSp,0,0,1
20447,WprevSeSp_gamma_result,0,0,1
20448,WprevSeSp,0,0,1
20448,WprevSeSp_gamma_result,0,0,1
20449,WprevSeSp,0,0,1
20449,WprevSeSp_gamma_result,0,0,1
20450,WprevSeSp,0,0,1
20450,WprevSeSp_gamma_result,0,0,1
20451,WprevSeSp,0,0,1
20451,WprevSeSp_gamma_result,0,0,1
20452,WprevSeSp,0,0,1
20452,WprevSeSp_gamma_result,0,0,1
20453,WprevSeSp,0,0,1
20453,WprevSeSp_gamma_result,0,0,1
20454,WprevSeSp,0,0,1
20454,WprevSeSp_gamma_result,0,0,1
20455,WprevSeSp,0,0,1
20455,WprevSeSp_gamma_result,0,0,1
20456,WprevSeSp,0,0,1
20456,WprevSeSp_gamma_result,0,0,1
20457,WprevSeSp,0,0,1
20457,WprevSeSp_gamma_result,0,0,1
20458,WprevSeSp,0,0,1
20458,WprevSeSp_gamma_result,0,0,1
20459,WprevSeSp,0,0,1
20459,WprevSeSp_gamma_result,0,0,1
20460,WprevSeSp,0,0,1
20460,WprevSeSp_gamma_result,0,0,1
20461,WprevSeSp,0,0,1
20461,WprevSeSp_gamma_result,0,0,1
20462,WprevSeSp,0,0,1
20462,WprevSeSp_gamma_result,0,0,1
20463,WprevSeSp,0,0,1
20463,WprevSeSp_gamma_result,0,0,1
20464,WprevSeSp,0,0.0261,0.9739
20464,WprevSeSp_gamma_result,0,0,1
20465,WprevSeSp,0,0,1
20465,WprevSeSp_gamma_result,0,0,1
20466,WprevSeSp,0,0.0127,0.9873
20466,WprevSeSp_gamma_result,0,0,1
20467,WprevSeSp,0,0,1
20467,WprevSeSp_gamma_result,0,0,1
20468,WprevSeSp,0,0,1
20468,WprevSeSp_gamma_result,0,0,1
20469,WprevSeSp,0,0,1
20469,WprevSeSp_gamma_result,0,0,1
20470,WprevSeSp,0,0,1
20470,WprevSeSp_gamma_result,0,0,1
20471,WprevSeSp,0,0,1
20471,WprevSeSp_gamma_result,0,0,1
20472,WprevSeSp,0,0,1
20472,WprevSeSp_gamma_result,0,0,1
20473,WprevSeSp,0,0,1
20473,WprevSeSp_gamma_result,0,0,1
20474,WprevSeSp,0,0,1
20474,WprevSeSp_gamma_result,0,0,1
20475,WprevSeSp,0,0,1
20475,WprevSeSp_gamma_result,0,0,1
20476,WprevSeSp,0,0,1
20476,WprevSeSp_gamma_result,0,0,1
20477,WprevSeSp,0,0,1
20477,WprevSeSp_gamma_result,0,0,1
20478,WprevSeSp,0,0,1
20478,WprevSeSp_gamma_result,0,0,1
20479,WprevSeSp,0,0,1
20479,WprevSeSp_gamma_result,0,0,1
20480,WprevSeSp,0,0,1
20480,WprevSeSp_gamma_result,0,0,1
20481,WprevSeSp,0,0,1
20481,WprevSeSp_gamma_result,0,0,1
20482,WprevSeSp,0,0,1
20482,WprevSeSp_gamma_result,0,0,1
20483,WprevSeSp,0,0,1
20483,WprevSeSp_gamma_result,0,0,1
20484,WprevSeSp,0,0,1
20484,WprevSeSp_gamma_result,0,0,1
20485,WprevSeSp,0,0,1
20485,WprevSeSp_gamma_result,0,0,1
20486,WprevSeSp,0,0,1
20486,WprevSeSp_gamma_result,0,0,1
20487,WprevSeSp,0,0,1
20487,WprevSeSp_gamma_result,0,0,1
20488,WprevSeSp,0,0,1
20488,WprevSeSp_gamma_result,0,0,1
20489,WprevSeSp,0,0,1
20489,WprevSeSp_gamma_result,0,0,1
20490,WprevSeSp,0,0,1
20490,WprevSeSp_gamma_result,0,0,1
20491,WprevSeSp,0,0,1
20491,WprevSeSp_gamma_result,0,0,1
20492,WprevSeSp,0,0,1
20492,WprevSeSp_gamma_result,0,0,1
20493,WprevSeSp,0,0,1
20493,WprevSeSp_gamma_result,0,0,1
20494,WprevSeSp,0,0,1
20494,WprevSeSp_gamma_result,0,0,1
20495,WprevSeSp,0,0,1
20495,WprevSeSp_gamma_result,0,0,1
20496,WprevSeSp,0,0,1
20496,WprevSeSp_gamma_result,0,0,1
20497,WprevSeSp,0,0,1
20497,WprevSeSp_gamma_result,0,0,1
20498,WprevSeSp,0,0,1
20498,WprevSeSp_gamma_result,0,0,1
20499,WprevSeSp,0,0,1
20499,WprevSeSp_gamma_result,0,0,1
20500,WprevSeSp,0,0.111,0.889
20500,WprevSeSp_gamma_result,0,0,1
20501,WprevSeSp,0,0.043,0.957
20501,WprevSeSp_gamma_result,0,0,1
20502,WprevSeSp,0,0.0075,0.9925
20502,WprevSeSp_gamma_result,0,0,1
20503,WprevSeSp,0,0,1
20503,WprevSeSp_gamma_result,0,0,1
20504,WprevSeSp,0,0,1
20504,WprevSeSp_gamma_result,0,0,1
20505,WprevSeSp,0,0,1
20505,WprevSeSp_gamma_result,0,0,1
20506,WprevSeSp,0,0,1
20506,WprevSeSp_gamma_result,0,0,1
20507,WprevSeSp,0,0,1
20507,WprevSeSp_gamma_result,0,0,1
20508,WprevSeSp,0,0,1
20508,WprevSeSp_gamma_result,0,0,1
20509,WprevSeSp,0,0,1
20509,WprevSeSp_gamma_result,0,0,1
20510,WprevSeSp,0,0,1
20510,WprevSeSp_gamma_result,0,0,1
20511,WprevSeSp,0,0,1
20511,WprevSeSp_gamma_result,0,0,1
20512,WprevSeSp,0,0,1
20512,WprevSeSp_gamma_result,0,0,1
20513,WprevSeSp,0,0,1
20513,WprevSeSp_gamma_result,0,0,1
20514,WprevSeSp,0,0,1
20514,WprevSeSp_gamma_result,0,0,1
20515,WprevSeSp,0,0,1
20515,WprevSeSp_gamma_result,0,0,1
20516,WprevSeSp,0,0,1
20516,WprevSeSp_gamma_result,0,0,1
20517,WprevSeSp,0,0,1
20517,WprevSeSp_gamma_result,0,0,1
20518,WprevSeSp,0,0,1
20518,WprevSeSp_gamma_result,0,0,1
20519,WprevSeSp,0,0,1
20519,WprevSeSp_gamma_result,0,0,1
20520,WprevSeSp,0,0,1
20520,WprevSeSp_gamma_result,0,0,1
20521,WprevSeSp,0,0,1
20521,WprevSeSp_gamma_result,0,0,1
20522,WprevSeSp,0,0,1
20522,WprevSeSp_gamma_result,0,0,1
20523,WprevSeSp,0,0,1
20523,WprevSeSp_gamma_result,0,0,1
20524,WprevSeSp,0,0,1
20524,WprevSeSp_gamma_result,0,0,1
20525,WprevSeSp,0,0,1
20525,WprevSeSp_gamma_result,0,0,1
20526,WprevSeSp,0,0,1
20526,WprevSeSp_gamma_result,0,0,1
20527,WprevSeSp,0,0,1
20527,WprevSeSp_gamma_result,0,0,1
20528,WprevSeSp,0,0,1
20528,WprevSeSp_gamma_result,0,0,1
20529,WprevSeSp,0,0,1
20529,WprevSeSp_gamma_result,0,0,1
20530,WprevSeSp,0,0,1
20530,WprevSeSp_gamma_result,0,0,1
20531,WprevSeSp,0,0,1
20531,WprevSeSp_gamma_result,0,0,1
20532,WprevSeSp,0,0,1
20532,WprevSeSp_gamma_result,0,0,1
20533,WprevSeSp,0,0,1
20533,WprevSeSp_gamma_result,0,0,1
20534,WprevSeSp,0,0,1
20534,WprevSeSp_gamma_result,0,0,1
20535,WprevSeSp,0,0,1
20535,WprevSeSp_gamma_result,0,0,1
20536,WprevSeSp,0,0,1
20536,WprevSeSp_gamma_result,0,0,1
20537,WprevSeSp,0,0.051,0.949
20537,WprevSeSp_gamma_result,0,0,1
20538,WprevSeSp,0,0.0238,0.9762
20538,WprevSeSp_gamma_result,0,0,1
20539,WprevSeSp,0,0,1
20539,WprevSeSp_gamma_result,0,0,1
20540,WprevSeSp,0,0,1
20540,WprevSeSp_gamma_result,0,0,1
20541,WprevSeSp,0,0,1
20541,WprevSeSp_gamma_result,0,0,1
20542,WprevSeSp,0,0,1
20542,WprevSeSp_gamma_result,0,0,1
20543,WprevSeSp,0,0,1
20543,WprevSeSp_gamma_result,0,0,1
20544,WprevSeSp,0,0,1
20544,WprevSeSp_gamma_result,0,0,1
20545,WprevSeSp,0,0,1
20545,WprevSeSp_gamma_result,0,0,1
20546,WprevSeSp,0,0,1
20546,WprevSeSp_gamma_result,0,0,1
20547,WprevSeSp,0,0,1
20547,WprevSeSp_gamma_result,0,0,1
20548,WprevSeSp,0,0,1
20548,WprevSeSp_gamma_result,0,0,1
20549,WprevSeSp,0,0,1
20549,WprevSeSp_gamma_result,0,0,1
20550,WprevSeSp,0,0,1
20550,WprevSeSp_gamma_result,0,0,1
20551,WprevSeSp,0,0,1
20551,WprevSeSp_gamma_result,0,0,1
20552,WprevSeSp,0,0,1
20552,WprevSeSp_gamma_result,0,0,1
20553,WprevSeSp,0,0,1
20553,WprevSeSp_gamma_result,0,0,1
20554,WprevSeSp,0,0,1
20554,WprevSeSp_gamma_result,0,0,1
20555,WprevSeSp,0,0,1
20555,WprevSeSp_gamma_result,0,0,1
20556,WprevSeSp,0,0.0212,0.9788
20556,WprevSeSp_gamma_result,0,0,1
20557,WprevSeSp,0,0,1
20557,WprevSeSp_gamma_result,0,0,1
20558,WprevSeSp,0,0,1
20558,WprevSeSp_gamma_result,0,0,1
20559,WprevSeSp,0,0,1
20559,WprevSeSp_gamma_result,0,0,1
20560,WprevSeSp,0,0,1
20560,WprevSeSp_gamma_result,0,0,1
20561,WprevSeSp,0,0,1
20561,WprevSeSp_gamma_result,0,0,1
20562,WprevSeSp,0,0,1
20562,WprevSeSp_gamma_result,0,0,1
20563,WprevSeSp,0,0,1
20563,WprevSeSp_gamma_result,0,0,1
20564,WprevSeSp,0,0,1
20564,WprevSeSp_gamma_result,0,0,1
20565,WprevSeSp,0,0,1
20565,WprevSeSp_gamma_result,0,0,1
20566,WprevSeSp,0,0,1
20566,WprevSeSp_gamma_result,0,0,1
20567,WprevSeSp,0,0,1
20567,WprevSeSp_gamma_result,0,0,1
20568,WprevSeSp,0,0,1
20568,WprevSeSp_gamma_result,0,0,1
20569,WprevSeSp,0,0,1
20569,WprevSeSp_gamma_result,0,0,1
20570,WprevSeSp,0,0,1
20570,WprevSeSp_gamma_result,0,0,1
20571,WprevSeSp,0,0,1
20571,WprevSeSp_gamma_result,0,0,1
20572,WprevSeSp,0,0.0082,0.9918
20572,WprevSeSp_gamma_result,0,0,1
20573,WprevSeSp,0,0,1
20573,WprevSeSp_gamma_result,0,0,1
20574,WprevSeSp,0,0,1
20574,WprevSeSp_gamma_result,0,0,1
20575,WprevSeSp,0,0,1
20575,WprevSeSp_gamma_result,0,0,1
20576,WprevSeSp,0,0,1
20576,WprevSeSp_gamma_result,0,0,1
20577,WprevSeSp,0,0,1
20577,WprevSeSp_gamma_result,0,0,1
20578,WprevSeSp,0,0,1
20578,WprevSeSp_gamma_result,0,0,1
20579,WprevSeSp,0,0,1
20579,WprevSeSp_gamma_result,0,0,1
20580,WprevSeSp,0,0,1
20580,WprevSeSp_gamma_result,0,0,1
20581,WprevSeSp,0,0,1
20581,WprevSeSp_gamma_result,0,0,1
20582,WprevSeSp,0,0,1
20582,WprevSeSp_gamma_result,0,0,1
20583,WprevSeSp,0,0,1
20583,WprevSeSp_gamma_result,0,0,1
20584,WprevSeSp,0,0,1
20584,WprevSeSp_gamma_result,0,0,1
20585,WprevSeSp,0,0,1
20585,WprevSeSp_gamma_result,0,0,1
20586,WprevSeSp,0,0,1
20586,WprevSeSp_gamma_result,0,0,1
20587,WprevSeSp,0,0,1
20587,WprevSeSp_gamma_result,0,0,1
20588,WprevSeSp,0,0,1
20588,WprevSeSp_gamma_result,0,0,1
20589,WprevSeSp,0,0,1
20589,WprevSeSp_gamma_result,0,0,1
20590,WprevSeSp,0,0,1
20590,WprevSeSp_gamma_result,0,0,1
20591,WprevSeSp,0,0,1
20591,WprevSeSp_gamma_result,0,0,1
20592,WprevSeSp,0,0,1
20592,WprevSeSp_gamma_result,0,0,1
20593,WprevSeSp,0,0,1
20593,WprevSeSp_gamma_result,0,0,1
20594,WprevSeSp,0,0,1
20594,WprevSeSp_gamma_result,0,0,1
20595,WprevSeSp,0,0,1
20595,WprevSeSp_gamma_result,0,0,1
20596,WprevSeSp,0,0,1
20596,WprevSeSp_gamma_result,0,0,1
20597,WprevSeSp,0,0,1
20597,WprevSeSp_gamma_result,0,0,1
20598,WprevSeSp,0,0,1
20598,WprevSeSp_gamma_result,0,0,1
20599,WprevSeSp,0,0,1
20599,WprevSeSp_gamma_result,0,0,1
20600,WprevSeSp,0,0,1
20600,WprevSeSp_gamma_result,0,0,1
20601,WprevSeSp,0,0,1
20601,WprevSeSp_gamma_result,0,0,1
20602,WprevSeSp,0,0,1
20602,WprevSeSp_gamma_result,0,0,1
20603,WprevSeSp,0,0,1
20603,WprevSeSp_gamma_result,0,0,1
20604,WprevSeSp,0,0,1
20604,WprevSeSp_gamma_result,0,0,1
20605,WprevSeSp,0,0,1
20605,WprevSeSp_gamma_result,0,0,1
20606,WprevSeSp,0,0,1
20606,WprevSeSp_gamma_result,0,0,1
20607,WprevSeSp,0,0,1
20607,WprevSeSp_gamma_result,0,0,1
20608,WprevSeSp,0,0.029,0.971
20608,WprevSeSp_gamma_result,0,0,1
20609,WprevSeSp,0,0.0432,0.9568
20609,WprevSeSp_gamma_result,0,0,1
20610,WprevSeSp,0,0.0121,0.9879
20610,WprevSeSp_gamma_result,0,0,1
20611,WprevSeSp,0,0,1
20611,WprevSeSp_gamma_result,0,0,1
20612,WprevSeSp,0,0,1
20612,WprevSeSp_gamma_result,0,0,1
20613,WprevSeSp,0,0,1
20613,WprevSeSp_gamma_result,0,0,1
20614,WprevSeSp,0,0,1
20614,WprevSeSp_gamma_result,0,0,1
20615,WprevSeSp,0,0,1
20615,WprevSeSp_gamma_result,0,0,1
20616,WprevSeSp,0,0,1
20616,WprevSeSp_gamma_result,0,0,1
20617,WprevSeSp,0,0,1
20617,WprevSeSp_gamma_result,0,0,1
20618,WprevSeSp,0,0,1
20618,WprevSeSp_gamma_result,0,0,1
20619,WprevSeSp,0,0,1
20619,WprevSeSp_gamma_result,0,0,1
20620,WprevSeSp,0,0,1
20620,WprevSeSp_gamma_result,0,0,1
20621,WprevSeSp,0,0,1
20621,WprevSeSp_gamma_result,0,0,1
20622,WprevSeSp,0,0,1
20622,WprevSeSp_gamma_result,0,0,1
20623,WprevSeSp,0,0,1
20623,WprevSeSp_gamma_result,0,0,1
20624,WprevSeSp,0,0,1
20624,WprevSeSp_gamma_result,0,0,1
20625,WprevSeSp,0,0,1
20625,WprevSeSp_gamma_result,0,0,1
20626,WprevSeSp,0,0,1
20626,WprevSeSp_gamma_result,0,0,1
20627,WprevSeSp,0,0.0476,0.9524
20627,WprevSeSp_gamma_result,0,0,1
20628,WprevSeSp,0,0,1
20628,WprevSeSp_gamma_result,0,0,1
20629,WprevSeSp,0,0,1
20629,WprevSeSp_gamma_result,0,0,1
20630,WprevSeSp,0,0,1
20630,WprevSeSp_gamma_result,0,0,1
20631,WprevSeSp,0,0,1
20631,WprevSeSp_gamma_result,0,0,1
20632,WprevSeSp,0,0,1
20632,WprevSeSp_gamma_result,0,0,1
20633,WprevSeSp,0,0,1
20633,WprevSeSp_gamma_result,0,0,1
20634,WprevSeSp,0,0,1
20634,WprevSeSp_gamma_result,0,0,1
20635,WprevSeSp,0,0,1
20635,WprevSeSp_gamma_result,0,0,1
20636,WprevSeSp,0,0,1
20636,WprevSeSp_gamma_result,0,0,1
20637,WprevSeSp,0,0,1
20637,WprevSeSp_gamma_result,0,0,1
20638,WprevSeSp,0,0,1
20638,WprevSeSp_gamma_result,0,0,1
20639,WprevSeSp,0,0,1
20639,WprevSeSp_gamma_result,0,0,1
20640,WprevSeSp,0,0,1
20640,WprevSeSp_gamma_result,0,0,1
20641,WprevSeSp,0,0,1
20641,WprevSeSp_gamma_result,0,0,1
20642,WprevSeSp,0,0,1
20642,WprevSeSp_gamma_result,0,0,1
20643,WprevSeSp,0,0,1
20643,WprevSeSp_gamma_result,0,0,1
20644,WprevSeSp,0,0.0371,0.9629
20644,WprevSeSp_gamma_result,0,0,1
20645,WprevSeSp,0,0.0307,0.9693
20645,WprevSeSp_gamma_result,0,0,1
20646,WprevSeSp,0,0.0186,0.9814
20646,WprevSeSp_gamma_result,0,0,1
20647,WprevSeSp,0,0,1
20647,WprevSeSp_gamma_result,0,0,1
20648,WprevSeSp,0,0,1
20648,WprevSeSp_gamma_result,0,0,1
20649,WprevSeSp,0,0,1
20649,WprevSeSp_gamma_result,0,0,1
20650,WprevSeSp,0,0,1
20650,WprevSeSp_gamma_result,0,0,1
20651,WprevSeSp,0,0,1
20651,WprevSeSp_gamma_result,0,0,1
20652,WprevSeSp,0,0,1
20652,WprevSeSp_gamma_result,0,0,1
20653,WprevSeSp,0,0,1
20653,WprevSeSp_gamma_result,0,0,1
20654,WprevSeSp,0,0,1
20654,WprevSeSp_gamma_result,0,0,1
20655,WprevSeSp,0,0,1
20655,WprevSeSp_gamma_result,0,0,1
20656,WprevSeSp,0,0,1
20656,WprevSeSp_gamma_result,0,0,1
20657,WprevSeSp,0,0,1
20657,WprevSeSp_gamma_result,0,0,1
20658,WprevSeSp,0,0,1
20658,WprevSeSp_gamma_result,0,0,1
20659,WprevSeSp,0,0,1
20659,WprevSeSp_gamma_result,0,0,1
20660,WprevSeSp,0,0,1
20660,WprevSeSp_gamma_result,0,0,1
20661,WprevSeSp,0,0,1
20661,WprevSeSp_gamma_result,0,0,1
20662,WprevSeSp,0,0,1
20662,WprevSeSp_gamma_result,0,0,1
20663,WprevSeSp,0,0.333,0.667
20663,WprevSeSp_gamma_result,0,0,1
20664,WprevSeSp,0,0.0344,0.9656
20664,WprevSeSp_gamma_result,0,0,1
20665,WprevSeSp,0,0,1
20665,WprevSeSp_gamma_result,0,0,1
20666,WprevSeSp,0,0,1
20666,WprevSeSp_gamma_result,0,0,1
20667,WprevSeSp,0,0,1
20667,WprevSeSp_gamma_result,0,0,1
20668,WprevSeSp,0,0,1
20668,WprevSeSp_gamma_result,0,0,1
20669,WprevSeSp,0,0,1
20669,WprevSeSp_gamma_result,0,0,1
20670,WprevSeSp,0,0,1
20670,WprevSeSp_gamma_result,0,0,1
20671,WprevSeSp,0,0,1
20671,WprevSeSp_gamma_result,0,0,1
20672,WprevSeSp,0,0,1
20672,WprevSeSp_gamma_result,0,0,1
20673,WprevSeSp,0,0,1
20673,WprevSeSp_gamma_result,0,0,1
20674,WprevSeSp,0,0,1
20674,WprevSeSp_gamma_result,0,0,1
20675,WprevSeSp,0,0,1
20675,WprevSeSp_gamma_result,0,0,1
20676,WprevSeSp,0,0,1
20676,WprevSeSp_gamma_result,0,0,1
20677,WprevSeSp,0,0,1
20677,WprevSeSp_gamma_result,0,0,1
20678,WprevSeSp,0,0,1
20678,WprevSeSp_gamma_result,0,0,1
20679,WprevSeSp,0,0,1
20679,WprevSeSp_gamma_result,0,0,1
20680,WprevSeSp,0,5e-4,0.9995
20680,WprevSeSp_gamma_result,0,0,1
20681,WprevSeSp,0,0,1
20681,WprevSeSp_gamma_result,0,0,1
20682,WprevSeSp,0,2e-4,0.9998
20682,WprevSeSp_gamma_result,0,0,1
20683,WprevSeSp,0,0,1
20683,WprevSeSp_gamma_result,0,0,1
20684,WprevSeSp,0,0,1
20684,WprevSeSp_gamma_result,0,0,1
20685,WprevSeSp,0,0,1
20685,WprevSeSp_gamma_result,0,0,1
20686,WprevSeSp,0,0,1
20686,WprevSeSp_gamma_result,0,0,1
20687,WprevSeSp,0,0,1
20687,WprevSeSp_gamma_result,0,0,1
20688,WprevSeSp,0,0,1
20688,WprevSeSp_gamma_result,0,0,1
20689,WprevSeSp,0,0,1
20689,WprevSeSp_gamma_result,0,0,1
20690,WprevSeSp,0,0,1
20690,WprevSeSp_gamma_result,0,0,1
20691,WprevSeSp,0,0,1
20691,WprevSeSp_gamma_result,0,0,1
20692,WprevSeSp,0,0,1
20692,WprevSeSp_gamma_result,0,0,1
20693,WprevSeSp,0,0,1
20693,WprevSeSp_gamma_result,0,0,1
20694,WprevSeSp,0,0,1
20694,WprevSeSp_gamma_result,0,0,1
20695,WprevSeSp,0,0,1
20695,WprevSeSp_gamma_result,0,0,1
20696,WprevSeSp,0,0,1
20696,WprevSeSp_gamma_result,0,0,1
20697,WprevSeSp,0,0,1
20697,WprevSeSp_gamma_result,0,0,1
20698,WprevSeSp,0,0,1
20698,WprevSeSp_gamma_result,0,0,1
20699,WprevSeSp,0,0,1
20699,WprevSeSp_gamma_result,0,0,1
20700,WprevSeSp,0,0,1
20700,WprevSeSp_gamma_result,0,0,1
20701,WprevSeSp,0,0,1
20701,WprevSeSp_gamma_result,0,0,1
20702,WprevSeSp,0,0,1
20702,WprevSeSp_gamma_result,0,0,1
20703,WprevSeSp,0,0,1
20703,WprevSeSp_gamma_result,0,0,1
20704,WprevSeSp,0,0,1
20704,WprevSeSp_gamma_result,0,0,1
20705,WprevSeSp,0,0,1
20705,WprevSeSp_gamma_result,0,0,1
20706,WprevSeSp,0,0,1
20706,WprevSeSp_gamma_result,0,0,1
20707,WprevSeSp,0,0,1
20707,WprevSeSp_gamma_result,0,0,1
20708,WprevSeSp,0,0,1
20708,WprevSeSp_gamma_result,0,0,1
20709,WprevSeSp,0,0,1
20709,WprevSeSp_gamma_result,0,0,1
20710,WprevSeSp,0,0,1
20710,WprevSeSp_gamma_result,0,0,1
20711,WprevSeSp,0,0,1
20711,WprevSeSp_gamma_result,0,0,1
20712,WprevSeSp,0,0,1
20712,WprevSeSp_gamma_result,0,0,1
20713,WprevSeSp,0,0,1
20713,WprevSeSp_gamma_result,0,0,1
20714,WprevSeSp,0,0,1
20714,WprevSeSp_gamma_result,0,0,1
20715,WprevSeSp,0,0,1
20715,WprevSeSp_gamma_result,0,0,1
20716,WprevSeSp,0,0.0126,0.98740000000000006
20716,WprevSeSp_gamma_result,0,0,1
20717,WprevSeSp,0,0.098,0.902
20717,WprevSeSp_gamma_result,0,0,1
20718,WprevSeSp,0,0.0411,0.9589
20718,WprevSeSp_gamma_result,0,0,1
20719,WprevSeSp,0,0,1
20719,WprevSeSp_gamma_result,0,0,1
20720,WprevSeSp,0,0,1
20720,WprevSeSp_gamma_result,0,0,1
20721,WprevSeSp,0,0,1
20721,WprevSeSp_gamma_result,0,0,1
20722,WprevSeSp,0,0,1
20722,WprevSeSp_gamma_result,0,0,1
20723,WprevSeSp,0,0,1
20723,WprevSeSp_gamma_result,0,0,1
20724,WprevSeSp,0,0,1
20724,WprevSeSp_gamma_result,0,0,1
20725,WprevSeSp,0,0,1
20725,WprevSeSp_gamma_result,0,0,1
20726,WprevSeSp,0,0,1
20726,WprevSeSp_gamma_result,0,0,1
20727,WprevSeSp,0,0,1
20727,WprevSeSp_gamma_result,0,0,1
20728,WprevSeSp,0,0,1
20728,WprevSeSp_gamma_result,0,0,1
20729,WprevSeSp,0,0,1
20729,WprevSeSp_gamma_result,0,0,1
20730,WprevSeSp,0,0,1
20730,WprevSeSp_gamma_result,0,0,1
20731,WprevSeSp,0,0,1
20731,WprevSeSp_gamma_result,0,0,1
20732,WprevSeSp,0,0,1
20732,WprevSeSp_gamma_result,0,0,1
20733,WprevSeSp,0,0,1
20733,WprevSeSp_gamma_result,0,0,1
20734,WprevSeSp,0,0,1
20734,WprevSeSp_gamma_result,0,0,1
20735,WprevSeSp,0,0,1
20735,WprevSeSp_gamma_result,0,0,1
20736,WprevSeSp,0,0,1
20736,WprevSeSp_gamma_result,0,0,1
20737,WprevSeSp,0,0,1
20737,WprevSeSp_gamma_result,0,0,1
20738,WprevSeSp,0,0,1
20738,WprevSeSp_gamma_result,0,0,1
20739,WprevSeSp,0,0,1
20739,WprevSeSp_gamma_result,0,0,1
20740,WprevSeSp,0,0,1
20740,WprevSeSp_gamma_result,0,0,1
20741,WprevSeSp,0,0,1
20741,WprevSeSp_gamma_result,0,0,1
20742,WprevSeSp,0,0,1
20742,WprevSeSp_gamma_result,0,0,1
20743,WprevSeSp,0,0,1
20743,WprevSeSp_gamma_result,0,0,1
20744,WprevSeSp,0,0,1
20744,WprevSeSp_gamma_result,0,0,1
20745,WprevSeSp,0,0,1
20745,WprevSeSp_gamma_result,0,0,1
20746,WprevSeSp,0,0,1
20746,WprevSeSp_gamma_result,0,0,1
20747,WprevSeSp,0,0,1
20747,WprevSeSp_gamma_result,0,0,1
20748,WprevSeSp,0,0,1
