design,n_groups,coef_var,tests_per_group,prev,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
9297,8000,3.7874803864201336,1,0.05,0.05,high,400,0.07231641035452878,220
9298,8000,3.7874803864201336,1,0.05,0.1,high,800,0.05756764795029034,220
9299,8000,3.7874803864201336,1,0.05,0.1,uniform,800,0.5209648420301215,220
9300,8000,3.7874803864201336,1,0.05,0.25,high,2000,0.05043231338383976,220
9301,8000,3.7874803864201336,1,0.05,0.25,uniform,2000,0.20493906244105287,220
9302,8000,3.7874803864201336,1,0.05,0.5,high,4000,0.05000114527123046,220
9303,8000,3.7874803864201336,1,0.05,0.5,uniform,4000,0.10164978072886136,220
9304,8000,3.7874803864201336,1,0.05,0.75,high,6000,0.050000000043671014,220
9305,8000,3.7874803864201336,1,0.05,0.75,uniform,6000,0.06762381670121123,220
9306,8000,3.5849863021768593,1,0.05,0.02,high,160,0.11879418959277409,220
9307,8000,3.5849863021768593,1,0.05,0.05,high,400,0.07312505425710522,220
9308,8000,3.5849863021768593,1,0.05,0.1,high,800,0.05752040717364619,220
9309,8000,3.5849863021768593,1,0.05,0.1,uniform,800,0.5199709043983245,220
9310,8000,3.5849863021768593,1,0.05,0.25,high,2000,0.05040608051771795,220
9311,8000,3.5849863021768593,1,0.05,0.25,uniform,2000,0.20443020691236705,220
9312,8000,3.5849863021768593,1,0.05,0.5,high,4000,0.05000105078547764,220
9313,8000,3.5849863021768593,1,0.05,0.5,uniform,4000,0.10126487905259647,220
9314,8000,3.5849863021768593,1,0.05,0.75,high,6000,0.05000000003966647,220
9315,8000,3.5849863021768593,1,0.05,0.75,uniform,6000,0.06738884266215424,220
9316,8000,3.832873249710487,1,0.05,0.02,high,160,0.11030787036660832,220
9317,8000,3.832873249710487,1,0.05,0.05,high,400,0.07089486351839225,220
9318,8000,3.832873249710487,1,0.05,0.1,high,800,0.05685175776546442,220
9319,8000,3.832873249710487,1,0.05,0.1,uniform,800,0.5211842406529829,220
9320,8000,3.832873249710487,1,0.05,0.25,high,2000,0.05035381512638406,220
9321,8000,3.832873249710487,1,0.05,0.25,uniform,2000,0.20452359088458497,220
9322,8000,3.832873249710487,1,0.05,0.5,high,4000,0.050000638004059475,220
9323,8000,3.832873249710487,1,0.05,0.5,uniform,4000,0.10148705869920677,220
9324,8000,3.832873249710487,1,0.05,0.75,high,6000,0.05000000001568433,220
9325,8000,3.832873249710487,1,0.05,0.75,uniform,6000,0.0673479097188995,220
9326,8000,3.5840105316514137,1,0.05,0.02,high,160,0.11740532649406432,220
9327,8000,3.5840105316514137,1,0.05,0.05,high,400,0.07332075245592339,220
9328,8000,3.5840105316514137,1,0.05,0.1,high,800,0.05724199995690558,220
9329,8000,3.5840105316514137,1,0.05,0.1,uniform,800,0.5178749369308748,220
9330,8000,3.5840105316514137,1,0.05,0.25,high,2000,0.05043693601562774,220
9331,8000,3.5840105316514137,1,0.05,0.25,uniform,2000,0.20376924069099392,220
9332,8000,3.5840105316514137,1,0.05,0.5,high,4000,0.050001260185692904,220
9333,8000,3.5840105316514137,1,0.05,0.5,uniform,4000,0.10130221069717789,221
9334,8000,3.5840105316514137,1,0.05,0.75,high,6000,0.05000000003970296,221
9335,8000,3.5840105316514137,1,0.05,0.75,uniform,6000,0.06736130672284595,221
9336,8000,3.6593271720967793,1,0.05,0.02,high,160,0.1145439956410572,221
9337,8000,3.6593271720967793,1,0.05,0.05,high,400,0.07164930782872217,221
9338,8000,3.6593271720967793,1,0.05,0.1,high,800,0.0567911183757416,221
9339,8000,3.6593271720967793,1,0.05,0.1,uniform,800,0.5174399365917326,221
9340,8000,3.6593271720967793,1,0.05,0.25,high,2000,0.05034935359657055,221
9341,8000,3.6593271720967793,1,0.05,0.25,uniform,2000,0.20335165547893183,221
9342,8000,3.6593271720967793,1,0.05,0.5,high,4000,0.05000090763295057,221
9343,8000,3.6593271720967793,1,0.05,0.5,uniform,4000,0.10110238443402758,221
9344,8000,3.6593271720967793,1,0.05,0.75,high,6000,0.05000000001552616,221
9345,8000,3.6593271720967793,1,0.05,0.75,uniform,6000,0.06721145274305756,221
9346,8000,3.6181353333216855,1,0.05,0.02,high,160,0.11568437673969555,221
9347,8000,3.6181353333216855,1,0.05,0.05,high,400,0.07190737897582906,221
9348,8000,3.6181353333216855,1,0.05,0.1,high,800,0.05684796348685049,221
9349,8000,3.6181353333216855,1,0.05,0.1,uniform,800,0.5166302304895651,221
9350,8000,3.6181353333216855,1,0.05,0.25,high,2000,0.050326863456985796,221
9351,8000,3.6181353333216855,1,0.05,0.25,uniform,2000,0.20333431222558176,221
9352,8000,3.6181353333216855,1,0.05,0.5,high,4000,0.05000070399102687,221
9353,8000,3.6181353333216855,1,0.05,0.5,uniform,4000,0.10105529957430762,221
9354,8000,3.6181353333216855,1,0.05,0.75,high,6000,0.05000000001817441,221
9355,8000,3.6181353333216855,1,0.05,0.75,uniform,6000,0.06722130265991849,221
9356,8000,3.739209959719919,1,0.05,0.02,high,160,0.11568315474603418,221
9357,8000,3.739209959719919,1,0.05,0.05,high,400,0.07289927188603464,221
9358,8000,3.739209959719919,1,0.05,0.1,high,800,0.05715399820043948,221
9359,8000,3.739209959719919,1,0.05,0.1,uniform,800,0.5227174104871699,221
9360,8000,3.739209959719919,1,0.05,0.25,high,2000,0.050402910891730976,221
9361,8000,3.739209959719919,1,0.05,0.25,uniform,2000,0.20559739178983763,221
9362,8000,3.739209959719919,1,0.05,0.5,high,4000,0.050000973133304,221
9363,8000,3.739209959719919,1,0.05,0.5,uniform,4000,0.10196649113746309,221
9364,8000,3.739209959719919,1,0.05,0.75,high,6000,0.050000000019908016,221
9365,8000,3.739209959719919,1,0.05,0.75,uniform,6000,0.06742667333516913,221
9366,8000,3.7663872524796322,1,0.05,0.02,high,160,0.11218975215568205,221
9367,8000,3.7663872524796322,1,0.05,0.05,high,400,0.0714482972351789,221
9368,8000,3.7663872524796322,1,0.05,0.1,high,800,0.056911772615060384,221
9369,8000,3.7663872524796322,1,0.05,0.1,uniform,800,0.5219913079453444,221
9370,8000,3.7663872524796322,1,0.05,0.25,high,2000,0.050365902954168915,221
9371,8000,3.7663872524796322,1,0.05,0.25,uniform,2000,0.20430315800153545,221
9372,8000,3.7663872524796322,1,0.05,0.5,high,4000,0.05000081816332789,221
9373,8000,3.7663872524796322,1,0.05,0.5,uniform,4000,0.10153586888584054,221
9374,8000,3.7663872524796322,1,0.05,0.75,high,6000,0.05000000002668408,221
9375,8000,3.7663872524796322,1,0.05,0.75,uniform,6000,0.0675287093910316,222
9376,8000,3.7191416769248664,1,0.05,0.02,high,160,0.11363732952483897,222
9377,8000,3.7191416769248664,1,0.05,0.05,high,400,0.07237147280077114,222
9378,8000,3.7191416769248664,1,0.05,0.1,high,800,0.05711597145158624,222
9379,8000,3.7191416769248664,1,0.05,0.1,uniform,800,0.5181157722293414,222
9380,8000,3.7191416769248664,1,0.05,0.25,high,2000,0.050385412385815447,222
9381,8000,3.7191416769248664,1,0.05,0.25,uniform,2000,0.20373882205412644,222
9382,8000,3.7191416769248664,1,0.05,0.5,high,4000,0.050000664744487465,222
9383,8000,3.7191416769248664,1,0.05,0.5,uniform,4000,0.10128303525190156,222
9384,8000,3.7191416769248664,1,0.05,0.75,high,6000,0.050000000009722975,222
9385,8000,3.7191416769248664,1,0.05,0.75,uniform,6000,0.06725451663855901,222
9386,8000,4.021396142771638,1,0.05,0.02,high,160,0.10626569307766925,222
9387,8000,4.021396142771638,1,0.05,0.05,high,400,0.06931765632818584,222
9388,8000,4.021396142771638,1,0.05,0.1,high,800,0.05598923139335091,222
9389,8000,4.021396142771638,1,0.05,0.1,uniform,800,0.5267581318090676,222
9390,8000,4.021396142771638,1,0.05,0.25,high,2000,0.05029583634505119,222
9391,8000,4.021396142771638,1,0.05,0.25,uniform,2000,0.20510705682920227,222
9392,8000,4.021396142771638,1,0.05,0.5,high,4000,0.05000058886140978,222
9393,8000,4.021396142771638,1,0.05,0.5,uniform,4000,0.10176715174197455,222
9394,8000,4.021396142771638,1,0.05,0.75,high,6000,0.050000000011909296,222
9395,8000,4.021396142771638,1,0.05,0.75,uniform,6000,0.06748152582324497,222
9396,8000,4.012729701842648,1,0.05,0.02,high,160,0.103946624887315,222
9397,8000,4.012729701842648,1,0.05,0.05,high,400,0.06902533153011715,222
9398,8000,4.012729701842648,1,0.05,0.1,high,800,0.056184381532886254,222
9399,8000,4.012729701842648,1,0.05,0.1,uniform,800,0.5229934995661507,222
9400,8000,4.012729701842648,1,0.05,0.25,high,2000,0.05034902891062242,222
9401,8000,4.012729701842648,1,0.05,0.25,uniform,2000,0.2046821025067625,222
9402,8000,4.012729701842648,1,0.05,0.5,high,4000,0.050000763643284304,222
9403,8000,4.012729701842648,1,0.05,0.5,uniform,4000,0.10165383051100046,222
9404,8000,4.012729701842648,1,0.05,0.75,high,6000,0.050000000015889036,222
9405,8000,4.012729701842648,1,0.05,0.75,uniform,6000,0.06748084206181296,222
9406,8000,3.737218851426422,1,0.05,0.02,high,160,0.11060834540568383,222
9407,8000,3.737218851426422,1,0.05,0.05,high,400,0.07090757635927407,222
9408,8000,3.737218851426422,1,0.05,0.1,high,800,0.05668383671064239,222
9409,8000,3.737218851426422,1,0.05,0.1,uniform,800,0.5161266199161041,222
9410,8000,3.737218851426422,1,0.05,0.25,high,2000,0.05032520083965877,222
9411,8000,3.737218851426422,1,0.05,0.25,uniform,2000,0.20334235023038946,222
9412,8000,3.737218851426422,1,0.05,0.5,high,4000,0.05000056115866423,222
9413,8000,3.737218851426422,1,0.05,0.5,uniform,4000,0.10104883275013388,222
9414,8000,3.737218851426422,1,0.05,0.75,high,6000,0.05000000001529466,222
9415,8000,3.737218851426422,1,0.05,0.75,uniform,6000,0.06724584148549462,222
9416,8000,3.725924587172436,1,0.05,0.02,high,160,0.11357617877954813,222
9417,8000,3.725924587172436,1,0.05,0.05,high,400,0.07083298408906415,222
9418,8000,3.725924587172436,1,0.05,0.1,high,800,0.05620245444067904,223
9419,8000,3.725924587172436,1,0.05,0.1,uniform,800,0.5187976584626386,223
9420,8000,3.725924587172436,1,0.05,0.25,high,2000,0.05027288674385595,223
9421,8000,3.725924587172436,1,0.05,0.25,uniform,2000,0.2037502125838238,223
9422,8000,3.725924587172436,1,0.05,0.5,high,4000,0.050000470104368824,223
9423,8000,3.725924587172436,1,0.05,0.5,uniform,4000,0.10115055319955862,223
9424,8000,3.725924587172436,1,0.05,0.75,high,6000,0.05000000000792881,223
9425,8000,3.725924587172436,1,0.05,0.75,uniform,6000,0.06727498257461657,223
9426,8000,3.8167068400725364,1,0.05,0.02,high,160,0.11094641070426137,223
9427,8000,3.8167068400725364,1,0.05,0.05,high,400,0.07058716206282271,223
9428,8000,3.8167068400725364,1,0.05,0.1,high,800,0.056522433323972,223
9429,8000,3.8167068400725364,1,0.05,0.1,uniform,800,0.5204480892598534,223
9430,8000,3.8167068400725364,1,0.05,0.25,high,2000,0.0502982820420562,223
9431,8000,3.8167068400725364,1,0.05,0.25,uniform,2000,0.20427037725136463,223
9432,8000,3.8167068400725364,1,0.05,0.5,high,4000,0.050000626449918574,223
9433,8000,3.8167068400725364,1,0.05,0.5,uniform,4000,0.10122313993705455,223
9434,8000,3.8167068400725364,1,0.05,0.75,high,6000,0.050000000013017715,223
9435,8000,3.8167068400725364,1,0.05,0.75,uniform,6000,0.06736333055307334,223
9436,8000,3.9937693627398176,1,0.05,0.02,high,160,0.10906498229291535,223
9437,8000,3.9937693627398176,1,0.05,0.05,high,400,0.07117712491219329,223
9438,8000,3.9937693627398176,1,0.05,0.1,high,800,0.05671708806889222,223
9439,8000,3.9937693627398176,1,0.05,0.1,uniform,800,0.5255342506790169,223
9440,8000,3.9937693627398176,1,0.05,0.25,high,2000,0.05033416539441665,223
9441,8000,3.9937693627398176,1,0.05,0.25,uniform,2000,0.20618734355720833,223
9442,8000,3.9937693627398176,1,0.05,0.5,high,4000,0.05000061761948235,223
9443,8000,3.9937693627398176,1,0.05,0.5,uniform,4000,0.10176866217217495,223
9444,8000,3.9937693627398176,1,0.05,0.75,high,6000,0.050000000007167894,223
9445,8000,3.9937693627398176,1,0.05,0.75,uniform,6000,0.06765937893605237,223
9446,8000,3.736502025378871,1,0.05,0.02,high,160,0.11248398949121045,223
9447,8000,3.736502025378871,1,0.05,0.05,high,400,0.07171227189761788,223
9448,8000,3.736502025378871,1,0.05,0.1,high,800,0.05685099802267251,223
9449,8000,3.736502025378871,1,0.05,0.1,uniform,800,0.5193619891112856,223
9450,8000,3.736502025378871,1,0.05,0.25,high,2000,0.05032773508124463,223
9451,8000,3.736502025378871,1,0.05,0.25,uniform,2000,0.20430309669343857,223
9452,8000,3.736502025378871,1,0.05,0.5,high,4000,0.05000065480112561,223
9453,8000,3.736502025378871,1,0.05,0.5,uniform,4000,0.10123649319220189,223
9454,8000,3.736502025378871,1,0.05,0.75,high,6000,0.050000000012321626,223
9455,8000,3.736502025378871,1,0.05,0.75,uniform,6000,0.06733953523371188,223
9456,8000,3.889733187427671,1,0.05,0.02,high,160,0.10752016646589034,223
9457,8000,3.889733187427671,1,0.05,0.05,high,400,0.06905079439569131,223
9458,8000,3.889733187427671,1,0.05,0.1,high,800,0.05584164775988057,223
9459,8000,3.889733187427671,1,0.05,0.1,uniform,800,0.5204070902141762,223
9460,8000,3.889733187427671,1,0.05,0.25,high,2000,0.050280263026157734,224
9461,8000,3.889733187427671,1,0.05,0.25,uniform,2000,0.2045140164539644,224
9462,8000,3.889733187427671,1,0.05,0.5,high,4000,0.050000460402561654,224
9463,8000,3.889733187427671,1,0.05,0.5,uniform,4000,0.10135793022271478,224
9464,8000,3.889733187427671,1,0.05,0.75,high,6000,0.050000000006338634,224
9465,8000,3.889733187427671,1,0.05,0.75,uniform,6000,0.06737049592808228,224
9466,8000,3.8998768007769025,1,0.05,0.02,high,160,0.10861124546268847,224
9467,8000,3.8998768007769025,1,0.05,0.05,high,400,0.06995854613309792,224
9468,8000,3.8998768007769025,1,0.05,0.1,high,800,0.056154287930167815,224
9469,8000,3.8998768007769025,1,0.05,0.1,uniform,800,0.5226851740972054,224
9470,8000,3.8998768007769025,1,0.05,0.25,high,2000,0.050235444579693894,224
9471,8000,3.8998768007769025,1,0.05,0.25,uniform,2000,0.20423977595599868,224
9472,8000,3.8998768007769025,1,0.05,0.5,high,4000,0.0500003886542552,224
9473,8000,3.8998768007769025,1,0.05,0.5,uniform,4000,0.10121883677280476,224
9474,8000,3.8998768007769025,1,0.05,0.75,high,6000,0.05000000000675411,224
9475,8000,3.8998768007769025,1,0.05,0.75,uniform,6000,0.06733046521860087,224
9476,8000,3.7422527035083895,1,0.05,0.02,high,160,0.11032174744955811,224
9477,8000,3.7422527035083895,1,0.05,0.05,high,400,0.06994001306739368,224
9478,8000,3.7422527035083895,1,0.05,0.1,high,800,0.05640444914129469,224
9479,8000,3.7422527035083895,1,0.05,0.1,uniform,800,0.5184978519861294,224
9480,8000,3.7422527035083895,1,0.05,0.25,high,2000,0.05031352896277067,224
9481,8000,3.7422527035083895,1,0.05,0.25,uniform,2000,0.20325621062852778,224
9482,8000,3.7422527035083895,1,0.05,0.5,high,4000,0.050000472809779754,224
9483,8000,3.7422527035083895,1,0.05,0.5,uniform,4000,0.10106455407565498,224
9484,8000,3.7422527035083895,1,0.05,0.75,high,6000,0.05000000000701127,224
9485,8000,3.7422527035083895,1,0.05,0.75,uniform,6000,0.06722499106539914,224
9486,8000,3.79962123759017,1,0.05,0.02,high,160,0.11110017567960312,224
9487,8000,3.79962123759017,1,0.05,0.05,high,400,0.07080149149587855,224
9488,8000,3.79962123759017,1,0.05,0.1,high,800,0.05649250811584515,224
9489,8000,3.79962123759017,1,0.05,0.1,uniform,800,0.5217365609255336,224
9490,8000,3.79962123759017,1,0.05,0.25,high,2000,0.05026136979046827,224
9491,8000,3.79962123759017,1,0.05,0.25,uniform,2000,0.20441358181956396,224
9492,8000,3.79962123759017,1,0.05,0.5,high,4000,0.05000032478019486,224
9493,8000,3.79962123759017,1,0.05,0.5,uniform,4000,0.10126724055222003,224
9494,8000,3.79962123759017,1,0.05,0.75,high,6000,0.050000000004665895,224
9495,8000,3.79962123759017,1,0.05,0.75,uniform,6000,0.06731375070007062,224
9496,8000,4.070023297652002,1,0.05,0.02,high,160,0.10196598438423246,224
9497,8000,4.070023297652002,1,0.05,0.05,high,400,0.06760592952927431,224
9498,8000,4.070023297652002,1,0.05,0.1,high,800,0.05532717650726532,224
9499,8000,4.070023297652002,1,0.05,0.1,uniform,800,0.522565620561389,224
9500,8000,4.070023297652002,1,0.05,0.25,high,2000,0.050246946502507696,224
9501,8000,4.070023297652002,1,0.05,0.25,uniform,2000,0.20490386031607447,224
9502,8000,4.070023297652002,1,0.05,0.5,high,4000,0.05000041282769659,224
9503,8000,4.070023297652002,1,0.05,0.5,uniform,4000,0.10152898508418698,225
9504,8000,4.070023297652002,1,0.05,0.75,high,6000,0.05000000000505775,225
9505,8000,4.070023297652002,1,0.05,0.75,uniform,6000,0.06745628102782449,225
9506,8000,4.0197334207275395,1,0.05,0.02,high,160,0.10698621246123076,225
9507,8000,4.0197334207275395,1,0.05,0.05,high,400,0.06966287849812611,225
9508,8000,4.0197334207275395,1,0.05,0.1,high,800,0.05608595716126757,225
9509,8000,4.0197334207275395,1,0.05,0.1,uniform,800,0.5238239761059379,225
9510,8000,4.0197334207275395,1,0.05,0.25,high,2000,0.05028024125614915,225
9511,8000,4.0197334207275395,1,0.05,0.25,uniform,2000,0.2054907458033837,225
9512,8000,4.0197334207275395,1,0.05,0.5,high,4000,0.05000039774923126,225
9513,8000,4.0197334207275395,1,0.05,0.5,uniform,4000,0.10191968013179761,225
9514,8000,4.0197334207275395,1,0.05,0.75,high,6000,0.05000000000716351,225
9515,8000,4.0197334207275395,1,0.05,0.75,uniform,6000,0.06764096377873575,225
9516,8000,4.0039552336545885,1,0.05,0.02,high,160,0.10706969306714675,225
9517,8000,4.0039552336545885,1,0.05,0.05,high,400,0.07009546562786363,225
9518,8000,4.0039552336545885,1,0.05,0.1,high,800,0.056261134473238335,225
9519,8000,4.0039552336545885,1,0.05,0.1,uniform,800,0.5250195368871955,225
9520,8000,4.0039552336545885,1,0.05,0.25,high,2000,0.05024382849545699,225
9521,8000,4.0039552336545885,1,0.05,0.25,uniform,2000,0.20541529972960199,225
9522,8000,4.0039552336545885,1,0.05,0.5,high,4000,0.05000026781441332,225
9523,8000,4.0039552336545885,1,0.05,0.5,uniform,4000,0.10192746485409247,225
9524,8000,4.0039552336545885,1,0.05,0.75,high,6000,0.050000000003688864,225
9525,8000,4.0039552336545885,1,0.05,0.75,uniform,6000,0.0677774245276812,225
9526,8000,3.807959745759772,1,0.05,0.02,high,160,0.10949981109860067,225
9527,8000,3.807959745759772,1,0.05,0.05,high,400,0.07034490767392387,225
9528,8000,3.807959745759772,1,0.05,0.1,high,800,0.05613390042346965,225
9529,8000,3.807959745759772,1,0.05,0.1,uniform,800,0.5217440407067341,225
9530,8000,3.807959745759772,1,0.05,0.25,high,2000,0.05027318363714081,225
9531,8000,3.807959745759772,1,0.05,0.25,uniform,2000,0.20405518224762548,225
9532,8000,3.807959745759772,1,0.05,0.5,high,4000,0.05000035776557601,225
9533,8000,3.807959745759772,1,0.05,0.5,uniform,4000,0.1011374256707503,225
9534,8000,3.807959745759772,1,0.05,0.75,high,6000,0.05000000000275204,225
9535,8000,3.807959745759772,1,0.05,0.75,uniform,6000,0.06732604765458197,225
9536,8000,4.088914327439597,1,0.05,0.02,high,160,0.1064056889959167,225
9537,8000,4.088914327439597,1,0.05,0.05,high,400,0.06849276150488956,225
9538,8000,4.088914327439597,1,0.05,0.1,high,800,0.05566871198665727,225
9539,8000,4.088914327439597,1,0.05,0.1,uniform,800,0.5282518156137913,225
9540,8000,4.088914327439597,1,0.05,0.25,high,2000,0.050249992935510204,225
9541,8000,4.088914327439597,1,0.05,0.25,uniform,2000,0.20578707342121838,225
9542,8000,4.088914327439597,1,0.05,0.5,high,4000,0.0500003438434293,225
9543,8000,4.088914327439597,1,0.05,0.5,uniform,4000,0.1018475145454085,225
9544,8000,4.088914327439597,1,0.05,0.75,high,6000,0.050000000003805715,225
9545,8000,4.088914327439597,1,0.05,0.75,uniform,6000,0.06757352534525263,226
9546,8000,4.050938155181666,1,0.05,0.02,high,160,0.10403426366260436,226
9547,8000,4.050938155181666,1,0.05,0.05,high,400,0.06790194662630733,226
9548,8000,4.050938155181666,1,0.05,0.1,high,800,0.05524179537797923,226
9549,8000,4.050938155181666,1,0.05,0.1,uniform,800,0.5236681845698136,226
9550,8000,4.050938155181666,1,0.05,0.25,high,2000,0.05021561546464603,226
9551,8000,4.050938155181666,1,0.05,0.25,uniform,2000,0.20423166000318813,226
9552,8000,4.050938155181666,1,0.05,0.5,high,4000,0.050000201318249685,226
9553,8000,4.050938155181666,1,0.05,0.5,uniform,4000,0.10132196218350911,226
9554,8000,4.050938155181666,1,0.05,0.75,high,6000,0.05000000000183638,226
9555,8000,4.050938155181666,1,0.05,0.75,uniform,6000,0.06736394931499234,226
9556,8000,3.93857499439862,1,0.05,0.02,high,160,0.10673347393504287,226
9557,8000,3.93857499439862,1,0.05,0.05,high,400,0.06958104051830258,226
9558,8000,3.93857499439862,1,0.05,0.1,high,800,0.05612734690747792,226
9559,8000,3.93857499439862,1,0.05,0.1,uniform,800,0.5240233686907521,226
9560,8000,3.93857499439862,1,0.05,0.25,high,2000,0.05023485615439484,226
9561,8000,3.93857499439862,1,0.05,0.25,uniform,2000,0.204431974524769,226
9562,8000,3.93857499439862,1,0.05,0.5,high,4000,0.05000028242242717,226
9563,8000,3.93857499439862,1,0.05,0.5,uniform,4000,0.10155109845531697,226
9564,8000,3.93857499439862,1,0.05,0.75,high,6000,0.05000000000232179,226
9565,8000,3.93857499439862,1,0.05,0.75,uniform,6000,0.067406099311087,226
9566,8000,3.993691295561594,1,0.05,0.02,high,160,0.10536035135274747,226
9567,8000,3.993691295561594,1,0.05,0.05,high,400,0.06798966983027059,226
9568,8000,3.993691295561594,1,0.05,0.1,high,800,0.0553921132152403,226
9569,8000,3.993691295561594,1,0.05,0.1,uniform,800,0.522111484982752,226
9570,8000,3.993691295561594,1,0.05,0.25,high,2000,0.05021555380355912,226
9571,8000,3.993691295561594,1,0.05,0.25,uniform,2000,0.20510247409564492,226
9572,8000,3.993691295561594,1,0.05,0.5,high,4000,0.0500002801748467,226
9573,8000,3.993691295561594,1,0.05,0.5,uniform,4000,0.1017679042159682,226
9574,8000,3.993691295561594,1,0.05,0.75,high,6000,0.05000000000238281,226
9575,8000,3.993691295561594,1,0.05,0.75,uniform,6000,0.06763920528027556,226
9576,8000,3.936259154062205,1,0.05,0.02,high,160,0.10554498469292978,226
9577,8000,3.936259154062205,1,0.05,0.05,high,400,0.06838645378662485,226
9578,8000,3.936259154062205,1,0.05,0.1,high,800,0.05546859033894927,226
9579,8000,3.936259154062205,1,0.05,0.1,uniform,800,0.5227412207300824,226
9580,8000,3.936259154062205,1,0.05,0.25,high,2000,0.05023248478660282,226
9581,8000,3.936259154062205,1,0.05,0.25,uniform,2000,0.204611237935144,226
9582,8000,3.936259154062205,1,0.05,0.5,high,4000,0.05000023275934478,226
9583,8000,3.936259154062205,1,0.05,0.5,uniform,4000,0.10144984623669952,226
9584,8000,3.936259154062205,1,0.05,0.75,high,6000,0.05000000000121442,226
9585,8000,3.936259154062205,1,0.05,0.75,uniform,6000,0.06731662406606237,226
9586,8000,4.10232911545845,1,0.05,0.02,high,160,0.10466298244415755,226
9587,8000,4.10232911545845,1,0.05,0.05,high,400,0.06905399935100058,227
9588,8000,4.10232911545845,1,0.05,0.1,high,800,0.055853190472153556,227
9589,8000,4.10232911545845,1,0.05,0.1,uniform,800,0.526343108997582,227
9590,8000,4.10232911545845,1,0.05,0.25,high,2000,0.05023936042078356,227
9591,8000,4.10232911545845,1,0.05,0.25,uniform,2000,0.20481099798922378,227
9592,8000,4.10232911545845,1,0.05,0.5,high,4000,0.050000245533462585,227
9593,8000,4.10232911545845,1,0.05,0.5,uniform,4000,0.10160014624285335,227
9594,8000,4.10232911545845,1,0.05,0.75,high,6000,0.0500000000018839,227
9595,8000,4.10232911545845,1,0.05,0.75,uniform,6000,0.06753787376284053,227
9596,8000,3.929176764124554,1,0.05,0.02,high,160,0.10423089545395012,227
9597,8000,3.929176764124554,1,0.05,0.05,high,400,0.06829394087418789,227
9598,8000,3.929176764124554,1,0.05,0.1,high,800,0.05535775783491574,227
9599,8000,3.929176764124554,1,0.05,0.1,uniform,800,0.5214901878349363,227
9600,8000,3.929176764124554,1,0.05,0.25,high,2000,0.050216799723818824,227
9601,8000,3.929176764124554,1,0.05,0.25,uniform,2000,0.20393781927363416,227
9602,8000,3.929176764124554,1,0.05,0.5,high,4000,0.050000158759366815,227
9603,8000,3.929176764124554,1,0.05,0.5,uniform,4000,0.10117337561030612,227
9604,8000,3.929176764124554,1,0.05,0.75,high,6000,0.050000000001513605,227
9605,8000,3.929176764124554,1,0.05,0.75,uniform,6000,0.06727868773282324,227
9606,8000,4.166632009331789,1,0.05,0.02,high,160,0.10618926182747118,227
9607,8000,4.166632009331789,1,0.05,0.05,high,400,0.06863294496107145,227
9608,8000,4.166632009331789,1,0.05,0.1,high,800,0.05536625441470487,227
9609,8000,4.166632009331789,1,0.05,0.1,uniform,800,0.5299352256081339,227
9610,8000,4.166632009331789,1,0.05,0.25,high,2000,0.050203526043302436,227
9611,8000,4.166632009331789,1,0.05,0.25,uniform,2000,0.20636907985522818,227
9612,8000,4.166632009331789,1,0.05,0.5,high,4000,0.0500002196670139,227
9613,8000,4.166632009331789,1,0.05,0.5,uniform,4000,0.1021040320632006,227
9614,8000,4.166632009331789,1,0.05,0.75,high,6000,0.0500000000012151,227
9615,8000,4.166632009331789,1,0.05,0.75,uniform,6000,0.06785426595386834,227
9616,8000,3.9397282618319456,1,0.05,0.02,high,160,0.10500821075097483,227
9617,8000,3.9397282618319456,1,0.05,0.05,high,400,0.06860737624506039,227
9618,8000,3.9397282618319456,1,0.05,0.1,high,800,0.0558235367978716,227
9619,8000,3.9397282618319456,1,0.05,0.1,uniform,800,0.5206251357841803,227
9620,8000,3.9397282618319456,1,0.05,0.25,high,2000,0.05023665277899079,227
9621,8000,3.9397282618319456,1,0.05,0.25,uniform,2000,0.20439780236595498,227
9622,8000,3.9397282618319456,1,0.05,0.5,high,4000,0.05000027950371026,227
9623,8000,3.9397282618319456,1,0.05,0.5,uniform,4000,0.1014111080392055,227
9624,8000,3.9397282618319456,1,0.05,0.75,high,6000,0.05000000000203233,227
9625,8000,3.9397282618319456,1,0.05,0.75,uniform,6000,0.06743445534886178,227
9626,8000,4.095928130556133,1,0.05,0.02,high,160,0.10277533722155557,227
9627,8000,4.095928130556133,1,0.05,0.05,high,400,0.06739996525854998,227
9628,8000,4.095928130556133,1,0.05,0.1,high,800,0.05509429861585941,227
9629,8000,4.095928130556133,1,0.05,0.1,uniform,800,0.5217726188422601,227
9630,8000,4.095928130556133,1,0.05,0.25,high,2000,0.05019178068750692,228
9631,8000,4.095928130556133,1,0.05,0.25,uniform,2000,0.20465128933968021,228
9632,8000,4.095928130556133,1,0.05,0.5,high,4000,0.0500001542900702,228
9633,8000,4.095928130556133,1,0.05,0.5,uniform,4000,0.10155325517203954,228
9634,8000,4.095928130556133,1,0.05,0.75,high,6000,0.0500000000010645,228
9635,8000,4.095928130556133,1,0.05,0.75,uniform,6000,0.06744848205184367,228
9636,8000,4.022323283893129,1,0.05,0.02,high,160,0.10468524305484041,228
9637,8000,4.022323283893129,1,0.05,0.05,high,400,0.06733833391451885,228
