design,method,lower_error_freq,upper_error_freq,coverage
9591,AC,0.0187,0.0598,0.9215
9591,CP,0.0106,0.0646,0.9248
9591,wspoissonTest,0.0107,0,0.9893
9591,wspoissonTest_midp,0.0184,0,0.9816
9592,AC,0.0183,0.0565,0.9252
9592,CP,0.0112,0.0614,0.9274
9592,wspoissonTest,0.0112,0,0.9888
9592,wspoissonTest_midp,0.0181,0,0.9819
9593,AC,0.0198,0.0275,0.9527
9593,CP,0.0126,0.0275,0.9599
9593,wspoissonTest,0.0128,0,0.9872
9593,wspoissonTest_midp,0.0212,0,0.9788
9594,AC,0.0064,0.031,0.9626
9594,CP,0.0023,0.0345,0.9632
9594,wspoissonTest,0.0023,0,0.9977
9594,wspoissonTest_midp,0.0059,0,0.9941
9595,AC,0.0205,0.02,0.9595
9595,CP,0.0129,0.0311,0.956
9595,wspoissonTest,0.0131,0,0.9869
9595,wspoissonTest_midp,0.0212,0,0.9788
9596,AC,0.0126,0.048,0.9394
9596,CP,0.0073,0.0522,0.9405
9596,wspoissonTest,0.0074,0,0.9926
9596,wspoissonTest_midp,0.0122,0,0.9878
9597,AC,0.019,0.0301,0.9509
9597,CP,0.0119,0.0377,0.9504
9597,wspoissonTest,0.0119,0,0.9881
9597,wspoissonTest_midp,0.0194,0,0.9806
9598,AC,0.016,0.0546,0.9294
9598,CP,0.0096,0.0597,0.9307
9598,wspoissonTest,0.0097,0,0.9903
9598,wspoissonTest_midp,0.0158,0,0.9842
9599,AC,0.0183,0.0457,0.936
9599,CP,0.0108,0.0525,0.9367
9599,wspoissonTest,0.0108,0,0.9892
9599,wspoissonTest_midp,0.0183,0,0.9817
9600,AC,0.0159,0.0562,0.9279
9600,CP,0.0093,0.061,0.9297
9600,wspoissonTest,0.0093,0,0.9907
9600,wspoissonTest_midp,0.016,0,0.984
9601,AC,0.0077,0.0056,0.9867
9601,CP,0.0065,0.0056,0.9879
9601,wspoissonTest,0.0065,0,0.9935
9601,wspoissonTest_midp,0,0,1
9602,AC,0.0188,0.0573,0.9239
9602,CP,0.0113,0.0609,0.9278
9602,wspoissonTest,0.0115,0,0.9885
9602,wspoissonTest_midp,0.0184,0,0.9816
9603,AC,0.017,0.0605,0.9225
9603,CP,0.0102,0.0662,0.9236
9603,wspoissonTest,0.0103,0,0.9897
9603,wspoissonTest_midp,0.017,0,0.983
9604,AC,0.022,0.0197,0.9583
9604,CP,0.0171,0.0205,0.9624
9604,wspoissonTest,0.0173,0,0.9827
9604,wspoissonTest_midp,0.0031,0,0.9969
9605,AC,0.0198,0.0589,0.9213
9605,CP,0.0113,0.0639,0.9248
9605,wspoissonTest,0.0115,0,0.9885
9605,wspoissonTest_midp,0.0188,0,0.9812
9606,AC,0.0179,0.0581,0.924
9606,CP,0.0106,0.0627,0.9267
9606,wspoissonTest,0.0108,0,0.9892
9606,wspoissonTest_midp,0.0179,0,0.9821
9607,AC,0.0204,0.03,0.9496
9607,CP,0.0123,0.03,0.9577
9607,wspoissonTest,0.0127,0,0.9873
9607,wspoissonTest_midp,0.0215,0,0.9785
9608,AC,0.0063,0.0344,0.9593
9608,CP,0.0031,0.0377,0.9592
9608,wspoissonTest,0.0032,0,0.9968
9608,wspoissonTest_midp,0.0059,0,0.9941
9609,AC,0.0216,0.0224,0.956
9609,CP,0.0141,0.0298,0.9561
9609,wspoissonTest,0.0143,0,0.9857
9609,wspoissonTest_midp,0.0225,0,0.9775
9610,AC,0.0119,0.0467,0.9414
9610,CP,0.0076,0.0514,0.941
9610,wspoissonTest,0.0077,0,0.9923
9610,wspoissonTest_midp,0.0116,0,0.9884
9611,AC,0.0194,0.0288,0.9518
9611,CP,0.0117,0.0372,0.9511
9611,wspoissonTest,0.0119,0,0.9881
9611,wspoissonTest_midp,0.0197,0,0.9803
9612,AC,0.0152,0.0566,0.9282
9612,CP,0.0092,0.0617,0.9291
9612,wspoissonTest,0.0093,0,0.9907
9612,wspoissonTest_midp,0.0152,0,0.9848
9613,AC,0.0199,0.0475,0.9326
9613,CP,0.0122,0.0546,0.9332
9613,wspoissonTest,0.0125,0,0.9875
9613,wspoissonTest_midp,0.0204,0,0.9796
9614,AC,0.0168,0.0597,0.9235
9614,CP,0.0103,0.0634,0.9263
9614,wspoissonTest,0.0104,0,0.9896
9614,wspoissonTest_midp,0.0164,0,0.9836
9615,AC,0.0052,0.0052,0.9896
9615,CP,0.0045,0.0052,0.9903
9615,wspoissonTest,0.0045,0,0.9955
9615,wspoissonTest_midp,0,0,1
9616,AC,0.0189,0.0625,0.9186
9616,CP,0.0107,0.0668,0.9225
9616,wspoissonTest,0.0107,0,0.9893
9616,wspoissonTest_midp,0.0188,0,0.9812
9617,AC,0.0173,0.0591,0.9236
9617,CP,0.0094,0.0644,0.9262
9617,wspoissonTest,0.0096,0,0.9904
9617,wspoissonTest_midp,0.0171,0,0.9829
9618,AC,0.0234,0.0212,0.9554
9618,CP,0.0182,0.0217,0.9601
9618,wspoissonTest,0.0182,0,0.9818
9618,wspoissonTest_midp,0.0045,0,0.9955
9619,AC,0.0168,0.0579,0.9253
9619,CP,0.0094,0.0629,0.9277
9619,wspoissonTest,0.0097,0,0.9903
9619,wspoissonTest_midp,0.0166,0,0.9834
9620,AC,0.019,0.0588,0.9222
9620,CP,0.011,0.0633,0.9257
9620,wspoissonTest,0.0112,0,0.9888
9620,wspoissonTest_midp,0.0194,0,0.9806
9621,AC,0.0173,0.0357,0.947
9621,CP,0.0113,0.0357,0.953
9621,wspoissonTest,0.0116,0,0.9884
9621,wspoissonTest_midp,0.0188,0,0.9812
9622,AC,0.0046,0.0332,0.9622
9622,CP,0.0019,0.037,0.9611
9622,wspoissonTest,0.002,0,0.998
9622,wspoissonTest_midp,0.0036,0,0.9964
9623,AC,0.0195,0.0239,0.9566
9623,CP,0.0109,0.0324,0.9567
9623,wspoissonTest,0.0116,0,0.9884
9623,wspoissonTest_midp,0.0206,0,0.9794
9624,AC,0.0118,0.05,0.9382
9624,CP,0.0064,0.0551,0.9385
9624,wspoissonTest,0.0066,0,0.9934
9624,wspoissonTest_midp,0.011,0,0.989
9625,AC,0.0193,0.0354,0.9453
9625,CP,0.0118,0.0438,0.9444
9625,wspoissonTest,0.0122,0,0.9878
9625,wspoissonTest_midp,0.0197,0,0.9803
9626,AC,0.0137,0.0573,0.929
9626,CP,0.0077,0.0635,0.9288
9626,wspoissonTest,0.008,0,0.992
9626,wspoissonTest_midp,0.0126,0,0.98740000000000006
9627,AC,0.0168,0.0512,0.932
9627,CP,0.0096,0.0582,0.9322
9627,wspoissonTest,0.0098,0,0.9902
9627,wspoissonTest_midp,0.0158,0,0.9842
9628,AC,0.0165,0.0619,0.9216
9628,CP,0.009,0.0678,0.9232
9628,wspoissonTest,0.0091,0,0.9909
9628,wspoissonTest_midp,0.0156,0,0.9844
9629,AC,0.0044,0.0059,0.9897
9629,CP,0.0037,0.0059,0.9904
9629,wspoissonTest,0.0038,0,0.9962
9629,wspoissonTest_midp,0,0,1
9630,AC,0.0188,0.065,0.9162
9630,CP,0.0097,0.0693,0.921
9630,wspoissonTest,0.0098,0,0.9902
9630,wspoissonTest_midp,0.0173,0,0.9827
9631,AC,0.0147,0.0685,0.9168
9631,CP,0.0084,0.0744,0.9172
9631,wspoissonTest,0.0085,0,0.9915
9631,wspoissonTest_midp,0.0136,0,0.9864
9632,AC,0.0239,0.0229,0.9532
9632,CP,0.0183,0.0232,0.9585
9632,wspoissonTest,0.0184,0,0.9816
9632,wspoissonTest_midp,0.0015,0,0.9985
9633,AC,0.0164,0.067,0.9166
9633,CP,0.0096,0.0722,0.9182
9633,wspoissonTest,0.0096,0,0.9904
9633,wspoissonTest_midp,0.0153,0,0.9847
9634,AC,0.0181,0.0647,0.9172
9634,CP,0.0095,0.0701,0.9204
9634,wspoissonTest,0.0096,0,0.9904
9634,wspoissonTest_midp,0.0169,0,0.9831
9635,AC,0.0219,0.0339,0.9442
9635,CP,0.0122,0.0339,0.9539
9635,wspoissonTest,0.013,0,0.987
9635,wspoissonTest_midp,0.0241,0,0.9759
9636,AC,0.0061,0.0403,0.9536
9636,CP,0.0019,0.043,0.9551
9636,wspoissonTest,0.0019,0,0.9981
9636,wspoissonTest_midp,0.006,0,0.994
9637,AC,0.0208,0.0246,0.9546
9637,CP,0.0133,0.0359,0.9508
9637,wspoissonTest,0.0136,0,0.9864
9637,wspoissonTest_midp,0.0227,0,0.9773
9638,AC,0.0129,0.0518,0.9353
9638,CP,0.007,0.0572,0.9358
9638,wspoissonTest,0.0071,0,0.9929
9638,wspoissonTest_midp,0.0122,0,0.9878
9639,AC,0.0209,0.0339,0.9452
9639,CP,0.0119,0.0428,0.9453
9639,wspoissonTest,0.0123,0,0.9877
9639,wspoissonTest_midp,0.0214,0,0.9786
9640,AC,0.0156,0.0576,0.9268
9640,CP,0.0084,0.0634,0.9282
9640,wspoissonTest,0.0084,0,0.9916
9640,wspoissonTest_midp,0.0147,0,0.9853
9641,AC,0.016,0.0555,0.9285
9641,CP,0.0092,0.0629,0.9279
9641,wspoissonTest,0.0092,0,0.9908
9641,wspoissonTest_midp,0.0164,0,0.9836
9642,AC,0.0165,0.0602,0.9233
9642,CP,0.0093,0.0646,0.9261
9642,wspoissonTest,0.0094,0,0.9906
9642,wspoissonTest_midp,0.016,0,0.984
9643,AC,0.0066,0.0052,0.9882
9643,CP,0.0055,0.0052,0.9893
9643,wspoissonTest,0.0055,0,0.9945
9643,wspoissonTest_midp,0,0,1
9644,AC,0.0165,0.0616,0.9219
9644,CP,0.0096,0.0676,0.9228
9644,wspoissonTest,0.0096,0,0.9904
9644,wspoissonTest_midp,0.016,0,0.984
9645,AC,0.0172,0.068,0.9148
9645,CP,0.0105,0.0719,0.9176
9645,wspoissonTest,0.0106,0,0.9894
9645,wspoissonTest_midp,0.0169,0,0.9831
9646,AC,0.0193,0.0209,0.9598
9646,CP,0.0165,0.0213,0.9622
9646,wspoissonTest,0.0165,0,0.9835
9646,wspoissonTest_midp,0.0025,0,0.9975
9647,AC,0.0138,0.0672,0.919
9647,CP,0.0079,0.0721,0.92
9647,wspoissonTest,0.008,0,0.992
9647,wspoissonTest_midp,0.0136,0,0.9864
9648,AC,0.0147,0.0694,0.9159
9648,CP,0.0092,0.075,0.9158
9648,wspoissonTest,0.0093,0,0.9907
9648,wspoissonTest_midp,0.0146,0,0.9854
9649,AC,0.0213,0.0288,0.9499
9649,CP,0.0129,0.0288,0.9583
9649,wspoissonTest,0.0131,0,0.9869
9649,wspoissonTest_midp,0.0231,0,0.9769
9650,AC,0.0056,0.0332,0.9612
9650,CP,0.0024,0.0364,0.9612
9650,wspoissonTest,0.0024,0,0.9976
9650,wspoissonTest_midp,0.0048,0,0.9952
9651,AC,0.022,0.0216,0.9564
9651,CP,0.0137,0.03,0.9563
9651,wspoissonTest,0.0137,0,0.9863
9651,wspoissonTest_midp,0.0229,0,0.9771
9652,AC,0.0144,0.0572,0.9284
9652,CP,0.0073,0.0611,0.9316
9652,wspoissonTest,0.0076,0,0.9924
9652,wspoissonTest_midp,0.0134,0,0.9866
9653,AC,0.0246,0.0319,0.9435
9653,CP,0.0156,0.0408,0.9436
9653,wspoissonTest,0.0159,0,0.9841
9653,wspoissonTest_midp,0.0246,0,0.9754
9654,AC,0.0143,0.0521,0.9336
9654,CP,0.0074,0.056,0.9366
9654,wspoissonTest,0.0077,0,0.9923
9654,wspoissonTest_midp,0.0132,0,0.9868
9655,AC,0.0219,0.0449,0.9332
9655,CP,0.0134,0.0503,0.9363
9655,wspoissonTest,0.0135,0,0.9865
9655,wspoissonTest_midp,0.0217,0,0.9783
9656,AC,0.0178,0.0592,0.923
9656,CP,0.0106,0.0643,0.9251
9656,wspoissonTest,0.0108,0,0.9892
9656,wspoissonTest_midp,0.0169,0,0.9831
9657,AC,0.0035,0.0034,0.9931
9657,CP,0.0033,0.0034,0.9933
9657,wspoissonTest,0.0033,0,0.9967
9657,wspoissonTest_midp,0,0,1
9658,AC,0.0189,0.0599,0.9212
9658,CP,0.0116,0.0648,0.9236
9658,wspoissonTest,0.0118,0,0.9882
9658,wspoissonTest_midp,0.0184,0,0.9816
9659,AC,0.0161,0.0551,0.9288
9659,CP,0.0097,0.0607,0.9296
9659,wspoissonTest,0.0097,0,0.9903
9659,wspoissonTest_midp,0.0157,0,0.9843
9660,AC,0.0221,0.0203,0.9576
9660,CP,0.0169,0.0209,0.9622
9660,wspoissonTest,0.017,0,0.983
9660,wspoissonTest_midp,0.0018,0,0.9982
9661,AC,0.0166,0.061,0.9224
9661,CP,0.0099,0.0652,0.92490000000000006
9661,wspoissonTest,0.0102,0,0.9898
9661,wspoissonTest_midp,0.016,0,0.984
9662,AC,0.0168,0.0563,0.9269
9662,CP,0.0084,0.0622,0.9294
9662,wspoissonTest,0.0084,0,0.9916
9662,wspoissonTest_midp,0.0161,0,0.9839
9663,AC,0.0204,0.0407,0.9389
9663,CP,0.0148,0.0407,0.9445
9663,wspoissonTest,0.015,0,0.985
9663,wspoissonTest_midp,0.0229,0,0.9771
9664,AC,0.0057,0.0387,0.9556
9664,CP,0.0026,0.0418,0.9556
9664,wspoissonTest,0.0026,0,0.9974
9664,wspoissonTest_midp,0.0046,0,0.9954
9665,AC,0.0219,0.0237,0.9544
9665,CP,0.0136,0.0352,0.9512
9665,wspoissonTest,0.0138,0,0.9862
9665,wspoissonTest_midp,0.0228,0,0.9772
9666,AC,0.0116,0.0547,0.9337
9666,CP,0.0053,0.0597,0.935
9666,wspoissonTest,0.0053,0,0.9947
9666,wspoissonTest_midp,0.01,0,0.99
9667,AC,0.0193,0.0335,0.9472
9667,CP,0.0122,0.0431,0.9447
9667,wspoissonTest,0.0124,0,0.9876
9667,wspoissonTest_midp,0.0197,0,0.9803
9668,AC,0.0143,0.0555,0.9302
9668,CP,0.0067,0.0611,0.9322
9668,wspoissonTest,0.0067,0,0.9933
9668,wspoissonTest_midp,0.0126,0,0.98740000000000006
9669,AC,0.0181,0.0546,0.9273
9669,CP,0.0111,0.0622,0.9267
9669,wspoissonTest,0.0114,0,0.9886
9669,wspoissonTest_midp,0.017,0,0.983
9670,AC,0.0143,0.0651,0.9206
9670,CP,0.0074,0.0708,0.9218
9670,wspoissonTest,0.0077,0,0.9923
9670,wspoissonTest_midp,0.0133,0,0.9867
9671,AC,0.0029,0.002,0.9951
9671,CP,0.0023,0.0021,0.9956
9671,wspoissonTest,0.0023,0,0.9977
9671,wspoissonTest_midp,0,0,1
9672,AC,0.0148,0.0643,0.9209
9672,CP,0.0081,0.0696,0.9223
9672,wspoissonTest,0.0082,0,0.9918
9672,wspoissonTest_midp,0.0142,0,0.9858
9673,AC,0.0173,0.0656,0.9171
9673,CP,0.0105,0.0714,0.9181
9673,wspoissonTest,0.0105,0,0.9895
9673,wspoissonTest_midp,0.0162,0,0.9838
9674,AC,0.0253,0.0227,0.952
9674,CP,0.0202,0.0231,0.9567
9674,wspoissonTest,0.0203,0,0.9797
9674,wspoissonTest_midp,0.0011,0,0.9989
9675,AC,0.0159,0.0662,0.9179
9675,CP,0.0089,0.0702,0.9209
9675,wspoissonTest,0.009,0,0.991
9675,wspoissonTest_midp,0.0153,0,0.9847
9676,AC,0.0165,0.0651,0.9184
9676,CP,0.0088,0.0701,0.9211
9676,wspoissonTest,0.009,0,0.991
9676,wspoissonTest_midp,0.0153,0,0.9847
9677,AC,0.0178,0.0351,0.9471
9677,CP,0.0103,0.0351,0.9546
9677,wspoissonTest,0.0106,0,0.9894
9677,wspoissonTest_midp,0.0194,0,0.9806
9678,AC,0.0056,0.0338,0.9606
9678,CP,0.0025,0.0368,0.9607
9678,wspoissonTest,0.0025,0,0.9975
9678,wspoissonTest_midp,0.004,0,0.996
9679,AC,0.0188,0.0249,0.9563
9679,CP,0.0108,0.0342,0.955
9679,wspoissonTest,0.0111,0,0.9889
9679,wspoissonTest_midp,0.0193,0,0.9807
9680,AC,0.0138,0.0462,0.94
9680,CP,0.0074,0.0503,0.9423
9680,wspoissonTest,0.0074,0,0.9926
9680,wspoissonTest_midp,0.0109,0,0.9891
9681,AC,0.0192,0.0356,0.9452
9681,CP,0.0109,0.0448,0.9443
9681,wspoissonTest,0.0115,0,0.9885
9681,wspoissonTest_midp,0.0195,0,0.9805
9682,AC,0.0155,0.0575,0.927
9682,CP,0.0077,0.0613,0.931
9682,wspoissonTest,0.0078,0,0.9922
9682,wspoissonTest_midp,0.0132,0,0.9868
9683,AC,0.0196,0.0488,0.9316
9683,CP,0.0103,0.0553,0.9344
9683,wspoissonTest,0.0106,0,0.9894
9683,wspoissonTest_midp,0.019,0,0.981
9684,AC,0.0171,0.0588,0.9241
9684,CP,0.0106,0.0639,0.9255
9684,wspoissonTest,0.0108,0,0.9892
9684,wspoissonTest_midp,0.0155,0,0.9845
9685,AC,0.0029,0.0026,0.9945
9685,CP,0.0023,0.0026,0.9951
9685,wspoissonTest,0.0023,0,0.9977
9685,wspoissonTest_midp,0,0,1
9686,AC,0.0176,0.0619,0.9205
9686,CP,0.009,0.0658,0.9252
9686,wspoissonTest,0.009,0,0.991
9686,wspoissonTest_midp,0.0154,0,0.9846
9687,AC,0.0175,0.0602,0.9223
9687,CP,0.0106,0.0651,0.9243
9687,wspoissonTest,0.0107,0,0.9893
9687,wspoissonTest_midp,0.0154,0,0.9846
9688,AC,0.0206,0.0255,0.9539
9688,CP,0.0165,0.0263,0.9572
9688,wspoissonTest,0.0166,0,0.9834
9688,wspoissonTest_midp,8e-4,0,0.9992
9689,AC,0.0172,0.0606,0.9222
9689,CP,0.0103,0.0661,0.9236
9689,wspoissonTest,0.0104,0,0.9896
9689,wspoissonTest_midp,0.0154,0,0.9846
9690,AC,0.0168,0.0645,0.9187
9690,CP,0.0097,0.0689,0.9214
9690,wspoissonTest,0.0099,0,0.9901
9690,wspoissonTest_midp,0.0154,0,0.9846
9691,AC,0.0184,0.0322,0.9494
9691,CP,0.0106,0.0322,0.9572
9691,wspoissonTest,0.011,0,0.989
9691,wspoissonTest_midp,0.0203,0,0.9797
9692,AC,0.0059,0.0351,0.959
9692,CP,0.0022,0.0389,0.9589
9692,wspoissonTest,0.0022,0,0.9978
9692,wspoissonTest_midp,0.0041,0,0.9959
9693,AC,0.018,0.0255,0.9565
9693,CP,0.0113,0.0335,0.9552
9693,wspoissonTest,0.0113,0,0.9887
9693,wspoissonTest_midp,0.019,0,0.981
9694,AC,0.0132,0.0485,0.9383
9694,CP,0.0075,0.0526,0.9399
9694,wspoissonTest,0.0076,0,0.9924
9694,wspoissonTest_midp,0.0109,0,0.9891
9695,AC,0.0233,0.0348,0.9419
9695,CP,0.0147,0.0434,0.9419
9695,wspoissonTest,0.0147,0,0.9853
9695,wspoissonTest_midp,0.0222,0,0.9778
9696,AC,0.0132,0.0582,0.9286
9696,CP,0.0068,0.0631,0.9301
9696,wspoissonTest,0.0071,0,0.9929
9696,wspoissonTest_midp,0.0114,0,0.9886
9697,AC,0.0174,0.0536,0.929
9697,CP,0.0098,0.059,0.9312
9697,wspoissonTest,0.0101,0,0.9899
9697,wspoissonTest_midp,0.0157,0,0.9843
9698,AC,0.0148,0.0566,0.9286
9698,CP,0.0081,0.0621,0.9298
9698,wspoissonTest,0.0084,0,0.9916
9698,wspoissonTest_midp,0.0125,0,0.9875
9699,AC,0.0047,0.0046,0.9907
9699,CP,0.0035,0.0046,0.9919
9699,wspoissonTest,0.0035,0,0.9965
9699,wspoissonTest_midp,0,0,1
9700,AC,0.018,0.0634,0.9186
9700,CP,0.0104,0.0676,0.922
9700,wspoissonTest,0.0108,0,0.9892
9700,wspoissonTest_midp,0.0155,0,0.9845
9701,AC,0.0147,0.0631,0.9222
9701,CP,0.0075,0.069,0.9235
9701,wspoissonTest,0.0077,0,0.9923
9701,wspoissonTest_midp,0.0125,0,0.9875
9702,AC,0.0218,0.023,0.9552
9702,CP,0.0174,0.0232,0.9594
9702,wspoissonTest,0.0175,0,0.9825
9702,wspoissonTest_midp,3e-4,0,0.9997
9703,AC,0.0164,0.0618,0.9218
9703,CP,0.0087,0.0662,0.9251
9703,wspoissonTest,0.0088,0,0.9912
9703,wspoissonTest_midp,0.0134,0,0.9866
9704,AC,0.0165,0.0642,0.9193
9704,CP,0.0098,0.0692,0.921
9704,wspoissonTest,0.01,0,0.99
9704,wspoissonTest_midp,0.0147,0,0.9853
9705,AC,0.0181,0.0348,0.9471
9705,CP,0.0116,0.0348,0.9536
9705,wspoissonTest,0.0118,0,0.9882
9705,wspoissonTest_midp,0.0201,0,0.9799
9706,AC,0.006,0.0298,0.9642
9706,CP,0.0029,0.0339,0.9632
9706,wspoissonTest,0.0029,0,0.9971
9706,wspoissonTest_midp,0.0043,0,0.9957
9707,AC,0.021,0.0233,0.9557
9707,CP,0.0121,0.0348,0.9531
9707,wspoissonTest,0.0122,0,0.9878
9707,wspoissonTest_midp,0.0216,0,0.9784
9708,AC,0.0152,0.0451,0.9397
9708,CP,0.0087,0.0498,0.9415
9708,wspoissonTest,0.0087,0,0.9913
9708,wspoissonTest_midp,0.0131,0,0.9869
9709,AC,0.0204,0.0313,0.9483
9709,CP,0.0127,0.0416,0.9457
9709,wspoissonTest,0.0128,0,0.9872
9709,wspoissonTest_midp,0.0203,0,0.9797
9710,AC,0.0131,0.0618,0.9251
9710,CP,0.0076,0.068,0.9244
9710,wspoissonTest,0.0078,0,0.9922
9710,wspoissonTest_midp,0.0115,0,0.9885
9711,AC,0.017,0.0494,0.9336
9711,CP,0.0095,0.0568,0.9337
9711,wspoissonTest,0.0098,0,0.9902
9711,wspoissonTest_midp,0.0158,0,0.9842
9712,AC,0.0167,0.0541,0.9292
9712,CP,0.01,0.0605,0.9295
9712,wspoissonTest,0.0104,0,0.9896
9712,wspoissonTest_midp,0.0155,0,0.9845
9713,AC,0.0024,0.0028,0.9948
9713,CP,0.002,0.0028,0.9952
9713,wspoissonTest,0.002,0,0.998
9713,wspoissonTest_midp,0,0,1
9714,AC,0.0157,0.0592,0.9251
9714,CP,0.0088,0.0653,0.9259
9714,wspoissonTest,0.0088,0,0.9912
9714,wspoissonTest_midp,0.0135,0,0.9865
9715,AC,0.0175,0.065,0.9175
9715,CP,0.0111,0.0699,0.919
9715,wspoissonTest,0.0111,0,0.9889
9715,wspoissonTest_midp,0.0153,0,0.9847
9716,AC,0.0202,0.0233,0.9565
9716,CP,0.0152,0.0238,0.961
9716,wspoissonTest,0.0152,0,0.9848
9716,wspoissonTest_midp,5e-4,0,0.9995
9717,AC,0.0157,0.0634,0.9209
9717,CP,0.0094,0.0687,0.9219
9717,wspoissonTest,0.0094,0,0.9906
9717,wspoissonTest_midp,0.0145,0,0.9855
9718,AC,0.0147,0.0596,0.9257
9718,CP,0.01,0.063,0.927
9718,wspoissonTest,0.01,0,0.99
9718,wspoissonTest_midp,0.0137,0,0.9863
9719,AC,0.0177,0.0385,0.9438
9719,CP,0.0112,0.0385,0.9503
9719,wspoissonTest,0.0117,0,0.9883
9719,wspoissonTest_midp,0.0198,0,0.9802
9720,AC,0.0057,0.0358,0.9585
9720,CP,0.0018,0.0398,0.9584
9720,wspoissonTest,0.002,0,0.998
9720,wspoissonTest_midp,0.0044,0,0.9956
9721,AC,0.0187,0.0263,0.955
9721,CP,0.0114,0.0398,0.9488
9721,wspoissonTest,0.0115,0,0.9885
9721,wspoissonTest_midp,0.0197,0,0.9803
9722,AC,0.0124,0.0462,0.9414
9722,CP,0.0065,0.0511,0.9424
9722,wspoissonTest,0.0066,0,0.9934
9722,wspoissonTest_midp,0.0111,0,0.9889
9723,AC,0.0197,0.0339,0.9464
9723,CP,0.012,0.0429,0.9451
9723,wspoissonTest,0.0122,0,0.9878
9723,wspoissonTest_midp,0.0197,0,0.9803
9724,AC,0.0165,0.055,0.9285
9724,CP,0.0104,0.06,0.9296
9724,wspoissonTest,0.0104,0,0.9896
9724,wspoissonTest_midp,0.0158,0,0.9842
9725,AC,0.0172,0.0481,0.9347
9725,CP,0.0086,0.0542,0.9372
9725,wspoissonTest,0.0089,0,0.9911
9725,wspoissonTest_midp,0.0168,0,0.9832
9726,AC,0.0184,0.0586,0.923
9726,CP,0.0118,0.0639,0.9243
9726,wspoissonTest,0.0122,0,0.9878
9726,wspoissonTest_midp,0.0169,0,0.9831
9727,AC,8e-4,0.0017,0.9975
9727,CP,8e-4,0.0017,0.9975
9727,wspoissonTest,8e-4,0,0.9992
9727,wspoissonTest_midp,0,0,1
9728,AC,0.0168,0.063,0.9202
9728,CP,0.0099,0.069,0.9211
9728,wspoissonTest,0.0101,0,0.9899
9728,wspoissonTest_midp,0.0156,0,0.9844
9729,AC,0.0168,0.0574,0.9258
9729,CP,0.0096,0.0618,0.9286
9729,wspoissonTest,0.0097,0,0.9903
9729,wspoissonTest_midp,0.0161,0,0.9839
9730,AC,0.023,0.0233,0.9537
9730,CP,0.0183,0.0239,0.9578
9730,wspoissonTest,0.0183,0,0.9817
9730,wspoissonTest_midp,4e-4,0,0.9996
9731,AC,0.016,0.0704,0.9136
9731,CP,0.0084,0.0754,0.9162
9731,wspoissonTest,0.0087,0,0.9913
9731,wspoissonTest_midp,0.0146,0,0.9854
9732,AC,0.0164,0.0598,0.9238
9732,CP,0.0099,0.0664,0.9237
9732,wspoissonTest,0.0101,0,0.9899
9732,wspoissonTest_midp,0.0146,0,0.9854
9733,AC,0.022,0.0325,0.9455
9733,CP,0.0142,0.0325,0.9533
9733,wspoissonTest,0.0146,0,0.9854
9733,wspoissonTest_midp,0.024,0,0.976
9734,AC,0.0051,0.0382,0.9567
9734,CP,0.0027,0.042,0.9553
9734,wspoissonTest,0.0027,0,0.9973
9734,wspoissonTest_midp,0.0043,0,0.9957
9735,AC,0.0216,0.0223,0.9561
9735,CP,0.0123,0.0312,0.9565
9735,wspoissonTest,0.0126,0,0.98740000000000006
9735,wspoissonTest_midp,0.0222,0,0.9778
9736,AC,0.0158,0.0515,0.9327
9736,CP,0.0087,0.0565,0.9348
9736,wspoissonTest,0.0087,0,0.9913
9736,wspoissonTest_midp,0.0137,0,0.9863
9737,AC,0.0201,0.0308,0.9491
9737,CP,0.0136,0.0398,0.9466
9737,wspoissonTest,0.0137,0,0.9863
9737,wspoissonTest_midp,0.0197,0,0.9803
9738,AC,0.0144,0.0611,0.9245
9738,CP,0.0082,0.0657,0.9261
9738,wspoissonTest,0.0084,0,0.9916
9738,wspoissonTest_midp,0.0122,0,0.9878
9739,AC,0.0176,0.0546,0.9278
9739,CP,0.01,0.0606,0.9294
9739,wspoissonTest,0.0103,0,0.9897
9739,wspoissonTest_midp,0.0167,0,0.9833
9740,AC,0.0173,0.0589,0.9238
9740,CP,0.01,0.0623,0.9277
9740,wspoissonTest,0.0102,0,0.9898
9740,wspoissonTest_midp,0.015,0,0.985
9741,AC,0.0019,0.0024,0.9957
9741,CP,0.0013,0.0024,0.9963
9741,wspoissonTest,0.0013,0,0.9987
9741,wspoissonTest_midp,0,0,1
9742,AC,0.0154,0.0601,0.9245
9742,CP,0.0084,0.0664,0.9252
9742,wspoissonTest,0.0086,0,0.9914
9742,wspoissonTest_midp,0.0137,0,0.9863
9743,AC,0.0171,0.0642,0.9187
9743,CP,0.0101,0.0696,0.9203
9743,wspoissonTest,0.0105,0,0.9895
9743,wspoissonTest_midp,0.0157,0,0.9843
9744,AC,0.0223,0.0213,0.9564
9744,CP,0.0169,0.0218,0.9613
9744,wspoissonTest,0.0169,0,0.9831
9744,wspoissonTest_midp,8e-4,0,0.9992
9745,AC,0.015,0.0616,0.9234
9745,CP,0.0088,0.0679,0.9233
9745,wspoissonTest,0.0089,0,0.9911
9745,wspoissonTest_midp,0.0131,0,0.9869
9746,AC,0.0191,0.0594,0.9215
9746,CP,0.011,0.0656,0.9234
