design,n_groups,coef_var,tests_per_group,prev,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
8185,8000,1.1053247643592312,1,0.005,0.25,low,2000,0.007900972004726708,154
8186,8000,1.1053247643592312,1,0.005,0.25,uniform,2000,0.020050522923704992,154
8187,8000,1.1053247643592312,1,0.005,0.5,high,4000,0.03943012621003,154
8188,8000,1.1053247643592312,1,0.005,0.5,low,4000,0.005726108288058414,154
8189,8000,1.1053247643592312,1,0.005,0.5,uniform,4000,0.01001735530790175,154
8190,8000,1.1053247643592312,1,0.005,0.75,high,6000,0.013617801191899192,154
8191,8000,1.1053247643592312,1,0.005,0.75,low,6000,0.005122845230790292,155
8192,8000,1.1053247643592312,1,0.005,0.75,uniform,6000,0.006676445393842761,155
8193,8000,1.1092190331468623,1,0.005,0.02,low,160,0.046293232389132154,155
8194,8000,1.1092190331468623,1,0.005,0.02,uniform,160,0.25487016428242,155
8195,8000,1.1092190331468623,1,0.005,0.05,low,400,0.022788200948415594,155
8196,8000,1.1092190331468623,1,0.005,0.05,uniform,400,0.10088680856602976,155
8197,8000,1.1092190331468623,1,0.005,0.1,low,800,0.013843859904072041,155
8198,8000,1.1092190331468623,1,0.005,0.1,uniform,800,0.05025143839798743,155
8199,8000,1.1092190331468623,1,0.005,0.25,high,2000,0.21045480821853185,155
8200,8000,1.1092190331468623,1,0.005,0.25,low,2000,0.007888728479345767,155
8201,8000,1.1092190331468623,1,0.005,0.25,uniform,2000,0.020048039689877235,155
8202,8000,1.1092190331468623,1,0.005,0.5,high,4000,0.03958166261669812,155
8203,8000,1.1092190331468623,1,0.005,0.5,low,4000,0.005722926490756071,155
8204,8000,1.1092190331468623,1,0.005,0.5,uniform,4000,0.010015362288720223,155
8205,8000,1.1092190331468623,1,0.005,0.75,high,6000,0.013654326697281683,155
8206,8000,1.1092190331468623,1,0.005,0.75,low,6000,0.005121681260306201,155
8207,8000,1.1092190331468623,1,0.005,0.75,uniform,6000,0.006674287197373667,155
8208,8000,1.1542255672903254,1,0.005,0.02,low,160,0.043611006882997565,155
8209,8000,1.1542255672903254,1,0.005,0.02,uniform,160,0.2549938581624935,155
8210,8000,1.1542255672903254,1,0.005,0.05,low,400,0.021741723945137428,155
8211,8000,1.1542255672903254,1,0.005,0.05,uniform,400,0.10094441890824549,155
8212,8000,1.1542255672903254,1,0.005,0.1,low,800,0.01348001304537837,155
8213,8000,1.1542255672903254,1,0.005,0.1,uniform,800,0.05028938262195106,155
8214,8000,1.1542255672903254,1,0.005,0.25,high,2000,0.2358439293382403,155
8215,8000,1.1542255672903254,1,0.005,0.25,low,2000,0.0077530244465846485,155
8216,8000,1.1542255672903254,1,0.005,0.25,uniform,2000,0.020059104859447327,155
8217,8000,1.1542255672903254,1,0.005,0.5,high,4000,0.04251017590897016,155
8218,8000,1.1542255672903254,1,0.005,0.5,low,4000,0.005666485810694946,155
8219,8000,1.1542255672903254,1,0.005,0.5,uniform,4000,0.010019113779450365,155
8220,8000,1.1542255672903254,1,0.005,0.75,high,6000,0.014080921904276785,155
8221,8000,1.1542255672903254,1,0.005,0.75,low,6000,0.005108298277852345,155
8222,8000,1.1542255672903254,1,0.005,0.75,uniform,6000,0.006676833895517286,155
8223,8000,1.1454492034398625,1,0.005,0.02,low,160,0.04439512275716545,155
8224,8000,1.1454492034398625,1,0.005,0.02,uniform,160,0.2550701443258325,155
8225,8000,1.1454492034398625,1,0.005,0.05,low,400,0.022024899958212708,155
8226,8000,1.1454492034398625,1,0.005,0.05,uniform,400,0.10096697754275022,155
8227,8000,1.1454492034398625,1,0.005,0.1,low,800,0.013508523579120477,155
8228,8000,1.1454492034398625,1,0.005,0.1,uniform,800,0.05027339600738075,155
8229,8000,1.1454492034398625,1,0.005,0.25,high,2000,0.21996968904440606,155
8230,8000,1.1454492034398625,1,0.005,0.25,low,2000,0.00776203955574374,155
8231,8000,1.1454492034398625,1,0.005,0.25,uniform,2000,0.020053529592367055,155
8232,8000,1.1454492034398625,1,0.005,0.5,high,4000,0.04129921449091677,155
8233,8000,1.1454492034398625,1,0.005,0.5,low,4000,0.005688720137628759,155
8234,8000,1.1454492034398625,1,0.005,0.5,uniform,4000,0.010017032539280908,155
8235,8000,1.1454492034398625,1,0.005,0.75,high,6000,0.014051282393118444,155
8236,8000,1.1454492034398625,1,0.005,0.75,low,6000,0.005116295465240385,155
8237,8000,1.1454492034398625,1,0.005,0.75,uniform,6000,0.006675476630544767,155
8238,8000,1.1623073518291247,1,0.005,0.02,low,160,0.043137486159992605,155
8239,8000,1.1623073518291247,1,0.005,0.02,uniform,160,0.2553746611387033,155
8240,8000,1.1623073518291247,1,0.005,0.05,low,400,0.021816146627983892,155
8241,8000,1.1623073518291247,1,0.005,0.05,uniform,400,0.10100469873631303,155
8242,8000,1.1623073518291247,1,0.005,0.1,low,800,0.013421980680196073,155
8243,8000,1.1623073518291247,1,0.005,0.1,uniform,800,0.050275210351586684,155
8244,8000,1.1623073518291247,1,0.005,0.25,high,2000,0.23551420460656594,156
8245,8000,1.1623073518291247,1,0.005,0.25,low,2000,0.007708955587030815,156
8246,8000,1.1623073518291247,1,0.005,0.25,uniform,2000,0.020062255028042934,156
8247,8000,1.1623073518291247,1,0.005,0.5,high,4000,0.0427095545058841,156
8248,8000,1.1623073518291247,1,0.005,0.5,low,4000,0.005662961955599318,156
8249,8000,1.1623073518291247,1,0.005,0.5,uniform,4000,0.01001794431182771,156
8250,8000,1.1623073518291247,1,0.005,0.75,high,6000,0.014228648900590344,156
8251,8000,1.1623073518291247,1,0.005,0.75,low,6000,0.005108453186399811,156
8252,8000,1.1623073518291247,1,0.005,0.75,uniform,6000,0.006676993130786,156
8253,8000,1.168958664823697,1,0.005,0.02,low,160,0.04263357433718184,156
8254,8000,1.168958664823697,1,0.005,0.02,uniform,160,0.25516455663328935,156
8255,8000,1.168958664823697,1,0.005,0.05,low,400,0.02133050202523901,156
8256,8000,1.168958664823697,1,0.005,0.05,uniform,400,0.10088534377578971,156
8257,8000,1.168958664823697,1,0.005,0.1,low,800,0.01328365397363448,156
8258,8000,1.168958664823697,1,0.005,0.1,uniform,800,0.05025639799332806,156
8259,8000,1.168958664823697,1,0.005,0.25,high,2000,0.24037042269705028,156
8260,8000,1.168958664823697,1,0.005,0.25,low,2000,0.007689580592992249,156
8261,8000,1.168958664823697,1,0.005,0.25,uniform,2000,0.0200453514483181,156
8262,8000,1.168958664823697,1,0.005,0.5,high,4000,0.043415051948174015,156
8263,8000,1.168958664823697,1,0.005,0.5,low,4000,0.00565078657276652,156
8264,8000,1.168958664823697,1,0.005,0.5,uniform,4000,0.010015507257382858,156
8265,8000,1.168958664823697,1,0.005,0.75,high,6000,0.014295129532514455,156
8266,8000,1.168958664823697,1,0.005,0.75,low,6000,0.005106215554671361,156
8267,8000,1.168958664823697,1,0.005,0.75,uniform,6000,0.006673840907640734,156
8268,8000,1.1651407951289845,1,0.005,0.02,low,160,0.04387555750673228,156
8269,8000,1.1651407951289845,1,0.005,0.02,uniform,160,0.25517829358802685,156
8270,8000,1.1651407951289845,1,0.005,0.05,low,400,0.02178871646267741,156
8271,8000,1.1651407951289845,1,0.005,0.05,uniform,400,0.1009877416320888,156
8272,8000,1.1651407951289845,1,0.005,0.1,low,800,0.013366206673562258,156
8273,8000,1.1651407951289845,1,0.005,0.1,uniform,800,0.05028398811231275,156
8274,8000,1.1651407951289845,1,0.005,0.25,high,2000,0.257291229140163,156
8275,8000,1.1651407951289845,1,0.005,0.25,low,2000,0.007659491860935679,156
8276,8000,1.1651407951289845,1,0.005,0.25,uniform,2000,0.0200570038534511,156
8277,8000,1.1651407951289845,1,0.005,0.5,high,4000,0.044367637934804895,156
8278,8000,1.1651407951289845,1,0.005,0.5,low,4000,0.005635039370190344,156
8279,8000,1.1651407951289845,1,0.005,0.5,uniform,4000,0.010019191320409536,156
8280,8000,1.1651407951289845,1,0.005,0.75,high,6000,0.014400291975777788,156
8281,8000,1.1651407951289845,1,0.005,0.75,low,6000,0.005099091831631258,156
8282,8000,1.1651407951289845,1,0.005,0.75,uniform,6000,0.006676142238022809,156
8283,8000,1.1595062408105583,1,0.005,0.02,low,160,0.04484594958597066,156
8284,8000,1.1595062408105583,1,0.005,0.02,uniform,160,0.2546842874708585,156
8285,8000,1.1595062408105583,1,0.005,0.05,low,400,0.02210717700115062,156
8286,8000,1.1595062408105583,1,0.005,0.05,uniform,400,0.10093780103640267,156
8287,8000,1.1595062408105583,1,0.005,0.1,low,800,0.013376405349966338,156
8288,8000,1.1595062408105583,1,0.005,0.1,uniform,800,0.05024317346707157,156
8289,8000,1.1595062408105583,1,0.005,0.25,high,2000,0.2604845370931907,156
8290,8000,1.1595062408105583,1,0.005,0.25,low,2000,0.0076225889280550595,156
8291,8000,1.1595062408105583,1,0.005,0.25,uniform,2000,0.020045031358653514,156
8292,8000,1.1595062408105583,1,0.005,0.5,high,4000,0.045290636920730015,156
8293,8000,1.1595062408105583,1,0.005,0.5,low,4000,0.00562049155611976,156
8294,8000,1.1595062408105583,1,0.005,0.5,uniform,4000,0.010013647179080643,156
8295,8000,1.1595062408105583,1,0.005,0.75,high,6000,0.014532565219262276,156
8296,8000,1.1595062408105583,1,0.005,0.75,low,6000,0.0050978532802197765,156
8297,8000,1.1595062408105583,1,0.005,0.75,uniform,6000,0.0066738545565902165,157
8298,8000,1.2018315915961515,1,0.005,0.02,low,160,0.04188822726664836,157
8299,8000,1.2018315915961515,1,0.005,0.02,uniform,160,0.2553311761992517,157
8300,8000,1.2018315915961515,1,0.005,0.05,low,400,0.020915491445186882,157
8301,8000,1.2018315915961515,1,0.005,0.05,uniform,400,0.10097595248719664,157
8302,8000,1.2018315915961515,1,0.005,0.1,low,800,0.012948356941111723,157
8303,8000,1.2018315915961515,1,0.005,0.1,uniform,800,0.05028691638142436,157
8304,8000,1.2018315915961515,1,0.005,0.25,high,2000,0.2759404269932584,157
8305,8000,1.2018315915961515,1,0.005,0.25,low,2000,0.0075617858136039695,157
8306,8000,1.2018315915961515,1,0.005,0.25,uniform,2000,0.02005115719636757,157
8307,8000,1.2018315915961515,1,0.005,0.5,high,4000,0.046222145093154296,157
8308,8000,1.2018315915961515,1,0.005,0.5,low,4000,0.005606470137434738,157
8309,8000,1.2018315915961515,1,0.005,0.5,uniform,4000,0.010016601542601276,157
8310,8000,1.2018315915961515,1,0.005,0.75,high,6000,0.014758817410589651,157
8311,8000,1.2018315915961515,1,0.005,0.75,low,6000,0.0050922712061741236,157
8312,8000,1.2018315915961515,1,0.005,0.75,uniform,6000,0.00667492200868783,157
8313,8000,1.190963379207715,1,0.005,0.02,low,160,0.04232342628942843,157
8314,8000,1.190963379207715,1,0.005,0.02,uniform,160,0.2553350415459213,157
8315,8000,1.190963379207715,1,0.005,0.05,low,400,0.021145255099277054,157
8316,8000,1.190963379207715,1,0.005,0.05,uniform,400,0.10091796941048943,157
8317,8000,1.190963379207715,1,0.005,0.1,low,800,0.01310579944337626,157
8318,8000,1.190963379207715,1,0.005,0.1,uniform,800,0.050253888441202314,157
8319,8000,1.190963379207715,1,0.005,0.25,high,2000,0.2906103300279359,157
8320,8000,1.190963379207715,1,0.005,0.25,low,2000,0.007578130757888227,157
8321,8000,1.190963379207715,1,0.005,0.25,uniform,2000,0.020048056915936325,157
8322,8000,1.190963379207715,1,0.005,0.5,high,4000,0.046869421602710716,157
8323,8000,1.190963379207715,1,0.005,0.5,low,4000,0.005597094467585897,157
8324,8000,1.190963379207715,1,0.005,0.5,uniform,4000,0.010015455738549341,157
8325,8000,1.190963379207715,1,0.005,0.75,high,6000,0.014696948040167579,157
8326,8000,1.190963379207715,1,0.005,0.75,low,6000,0.005087531848016682,157
8327,8000,1.190963379207715,1,0.005,0.75,uniform,6000,0.0066743974188607546,157
8328,8000,1.2157044913293724,1,0.005,0.02,low,160,0.04130404966222363,157
8329,8000,1.2157044913293724,1,0.005,0.02,uniform,160,0.25516650695557636,157
8330,8000,1.2157044913293724,1,0.005,0.05,low,400,0.02083220496565502,157
8331,8000,1.2157044913293724,1,0.005,0.05,uniform,400,0.10101301042065398,157
8332,8000,1.2157044913293724,1,0.005,0.1,low,800,0.01291107673310169,157
8333,8000,1.2157044913293724,1,0.005,0.1,uniform,800,0.0502960219679265,157
8334,8000,1.2157044913293724,1,0.005,0.25,high,2000,0.290940267868958,157
8335,8000,1.2157044913293724,1,0.005,0.25,low,2000,0.0074717404123536895,157
8336,8000,1.2157044913293724,1,0.005,0.25,uniform,2000,0.020057737260432806,157
8337,8000,1.2157044913293724,1,0.005,0.5,high,4000,0.04812654980467495,157
8338,8000,1.2157044913293724,1,0.005,0.5,low,4000,0.005579689312343043,157
8339,8000,1.2157044913293724,1,0.005,0.5,uniform,4000,0.010017663893755987,157
8340,8000,1.2157044913293724,1,0.005,0.75,high,6000,0.015114330726256972,157
8341,8000,1.2157044913293724,1,0.005,0.75,low,6000,0.005087430847660313,157
8342,8000,1.2157044913293724,1,0.005,0.75,uniform,6000,0.00667563489363102,157
8343,8000,1.2483164445864867,1,0.005,0.02,low,160,0.040067414815817895,157
8344,8000,1.2483164445864867,1,0.005,0.02,uniform,160,0.2555466994530692,157
8345,8000,1.2483164445864867,1,0.005,0.05,low,400,0.02010096404332099,157
8346,8000,1.2483164445864867,1,0.005,0.05,uniform,400,0.101072882348135,157
8347,8000,1.2483164445864867,1,0.005,0.1,low,800,0.012560330792940062,157
8348,8000,1.2483164445864867,1,0.005,0.1,uniform,800,0.050311197877979476,157
8349,8000,1.2483164445864867,1,0.005,0.25,high,2000,0.3140930873076358,157
8350,8000,1.2483164445864867,1,0.005,0.25,low,2000,0.007409096090578819,158
8351,8000,1.2483164445864867,1,0.005,0.25,uniform,2000,0.02006549398804136,158
8352,8000,1.2483164445864867,1,0.005,0.5,high,4000,0.05038353490697026,158
8353,8000,1.2483164445864867,1,0.005,0.5,low,4000,0.0055508605720388775,158
8354,8000,1.2483164445864867,1,0.005,0.5,uniform,4000,0.010020228823712344,158
8355,8000,1.2483164445864867,1,0.005,0.75,high,6000,0.015377336170926004,158
8356,8000,1.2483164445864867,1,0.005,0.75,low,6000,0.00508088178295336,158
8357,8000,1.2483164445864867,1,0.005,0.75,uniform,6000,0.0066770219198397885,158
8358,8000,1.267666862377414,1,0.005,0.02,low,160,0.03976280615320288,158
8359,8000,1.267666862377414,1,0.005,0.02,uniform,160,0.2563202336666653,158
8360,8000,1.267666862377414,1,0.005,0.05,low,400,0.020064335733128196,158
8361,8000,1.267666862377414,1,0.005,0.05,uniform,400,0.10126605211404847,158
8362,8000,1.267666862377414,1,0.005,0.1,low,800,0.012487939036660253,158
8363,8000,1.267666862377414,1,0.005,0.1,uniform,800,0.05037177287296769,158
8364,8000,1.267666862377414,1,0.005,0.25,high,2000,0.32890163588088156,158
8365,8000,1.267666862377414,1,0.005,0.25,low,2000,0.007330387255161376,158
8366,8000,1.267666862377414,1,0.005,0.25,uniform,2000,0.020080071033673694,158
8367,8000,1.267666862377414,1,0.005,0.5,high,4000,0.05080032447303033,158
8368,8000,1.267666862377414,1,0.005,0.5,low,4000,0.005545847661291599,158
8369,8000,1.267666862377414,1,0.005,0.5,uniform,4000,0.010024240846456388,158
8370,8000,1.267666862377414,1,0.005,0.75,high,6000,0.015727830726257892,158
8371,8000,1.267666862377414,1,0.005,0.75,low,6000,0.005077183926323836,158
8372,8000,1.267666862377414,1,0.005,0.75,uniform,6000,0.006680170963186167,158
8373,8000,1.242881930164453,1,0.005,0.02,low,160,0.04037582505376541,158
8374,8000,1.242881930164453,1,0.005,0.02,uniform,160,0.25523018277757015,158
8375,8000,1.242881930164453,1,0.005,0.05,low,400,0.02029757690953983,158
8376,8000,1.242881930164453,1,0.005,0.05,uniform,400,0.10098755720450622,158
8377,8000,1.242881930164453,1,0.005,0.1,low,800,0.012635151046609387,158
8378,8000,1.242881930164453,1,0.005,0.1,uniform,800,0.05027747039775466,158
8379,8000,1.242881930164453,1,0.005,0.25,high,2000,0.3320570184049513,158
8380,8000,1.242881930164453,1,0.005,0.25,low,2000,0.007397020744446554,158
8381,8000,1.242881930164453,1,0.005,0.25,uniform,2000,0.02006224173971317,158
8382,8000,1.242881930164453,1,0.005,0.5,high,4000,0.05116823103129806,158
8383,8000,1.242881930164453,1,0.005,0.5,low,4000,0.005541497896747488,158
8384,8000,1.242881930164453,1,0.005,0.5,uniform,4000,0.010019643223080342,158
8385,8000,1.242881930164453,1,0.005,0.75,high,6000,0.015429613535018547,158
8386,8000,1.242881930164453,1,0.005,0.75,low,6000,0.005076439270809489,158
8387,8000,1.242881930164453,1,0.005,0.75,uniform,6000,0.006676408321893568,158
8388,8000,1.2515021618115132,1,0.005,0.02,low,160,0.04002507994148148,158
8389,8000,1.2515021618115132,1,0.005,0.02,uniform,160,0.25560354814114145,158
8390,8000,1.2515021618115132,1,0.005,0.05,low,400,0.020156108384121692,158
8391,8000,1.2515021618115132,1,0.005,0.05,uniform,400,0.10107909848914576,158
8392,8000,1.2515021618115132,1,0.005,0.1,low,800,0.012579686858866691,158
8393,8000,1.2515021618115132,1,0.005,0.1,uniform,800,0.05031379785081173,158
8394,8000,1.2515021618115132,1,0.005,0.25,high,2000,0.3434119277476895,158
8395,8000,1.2515021618115132,1,0.005,0.25,low,2000,0.007361227702628269,158
8396,8000,1.2515021618115132,1,0.005,0.25,uniform,2000,0.020060885845719568,158
8397,8000,1.2515021618115132,1,0.005,0.5,high,4000,0.05144237662333017,158
8398,8000,1.2515021618115132,1,0.005,0.5,low,4000,0.005538301478470017,158
8399,8000,1.2515021618115132,1,0.005,0.5,uniform,4000,0.010020139132767747,158
8400,8000,1.2515021618115132,1,0.005,0.75,high,6000,0.015587712473546133,158
8401,8000,1.2515021618115132,1,0.005,0.75,low,6000,0.0050738744646691035,158
8402,8000,1.2515021618115132,1,0.005,0.75,uniform,6000,0.0066770877608584925,158
8403,8000,1.2607719104554793,1,0.005,0.02,low,160,0.04028678044341081,158
8404,8000,1.2607719104554793,1,0.005,0.02,uniform,160,0.25588517953300144,159
8405,8000,1.2607719104554793,1,0.005,0.05,low,400,0.020192718744182065,159
8406,8000,1.2607719104554793,1,0.005,0.05,uniform,400,0.10104012831456835,159
8407,8000,1.2607719104554793,1,0.005,0.1,low,800,0.012485207548684147,159
8408,8000,1.2607719104554793,1,0.005,0.1,uniform,800,0.05031247547310768,159
8409,8000,1.2607719104554793,1,0.005,0.25,high,2000,0.35873151419346394,159
8410,8000,1.2607719104554793,1,0.005,0.25,low,2000,0.00731064726154091,159
8411,8000,1.2607719104554793,1,0.005,0.25,uniform,2000,0.020061626832386856,159
8412,8000,1.2607719104554793,1,0.005,0.5,high,4000,0.05279328094381137,159
8413,8000,1.2607719104554793,1,0.005,0.5,low,4000,0.005523086080434434,159
8414,8000,1.2607719104554793,1,0.005,0.5,uniform,4000,0.010019811976336548,159
8415,8000,1.2607719104554793,1,0.005,0.75,high,6000,0.01581947920658741,159
8416,8000,1.2607719104554793,1,0.005,0.75,low,6000,0.005070675071337656,159
8417,8000,1.2607719104554793,1,0.005,0.75,uniform,6000,0.006676908318814874,159
8418,8000,1.272518455651639,1,0.005,0.02,low,160,0.03942460115131678,159
8419,8000,1.272518455651639,1,0.005,0.02,uniform,160,0.2558521239799056,159
8420,8000,1.272518455651639,1,0.005,0.05,low,400,0.019862693092764942,159
8421,8000,1.272518455651639,1,0.005,0.05,uniform,400,0.10110182889387893,159
8422,8000,1.272518455651639,1,0.005,0.1,low,800,0.012377738388666428,159
8423,8000,1.272518455651639,1,0.005,0.1,uniform,800,0.050308147405440796,159
8424,8000,1.272518455651639,1,0.005,0.25,high,2000,0.35623651868881573,159
8425,8000,1.272518455651639,1,0.005,0.25,low,2000,0.007315399694463601,159
8426,8000,1.272518455651639,1,0.005,0.25,uniform,2000,0.020070410210618103,159
8427,8000,1.272518455651639,1,0.005,0.5,high,4000,0.053838680828244986,159
8428,8000,1.272518455651639,1,0.005,0.5,low,4000,0.005511889338041696,159
8429,8000,1.272518455651639,1,0.005,0.5,uniform,4000,0.010022932211042963,159
8430,8000,1.272518455651639,1,0.005,0.75,high,6000,0.015797271874820575,159
8431,8000,1.272518455651639,1,0.005,0.75,low,6000,0.005071177109069769,159
8432,8000,1.272518455651639,1,0.005,0.75,uniform,6000,0.0066797918769512165,159
8433,8000,1.3015214017587788,1,0.005,0.02,low,160,0.038032825750763284,159
8434,8000,1.3015214017587788,1,0.005,0.02,uniform,160,0.25642761483320653,159
8435,8000,1.3015214017587788,1,0.005,0.05,low,400,0.01942821900898809,159
8436,8000,1.3015214017587788,1,0.005,0.05,uniform,400,0.10118404630589678,159
8437,8000,1.3015214017587788,1,0.005,0.1,low,800,0.012214616187046771,159
8438,8000,1.3015214017587788,1,0.005,0.1,uniform,800,0.0503611848677465,159
8439,8000,1.3015214017587788,1,0.005,0.25,high,2000,0.37300024723566444,159
8440,8000,1.3015214017587788,1,0.005,0.25,low,2000,0.007235756098906212,159
8441,8000,1.3015214017587788,1,0.005,0.25,uniform,2000,0.020075630285485733,159
8442,8000,1.3015214017587788,1,0.005,0.5,high,4000,0.055415007818358446,159
8443,8000,1.3015214017587788,1,0.005,0.5,low,4000,0.005495884084558177,159
8444,8000,1.3015214017587788,1,0.005,0.5,uniform,4000,0.01002517691009219,159
8445,8000,1.3015214017587788,1,0.005,0.75,high,6000,0.016181899497995617,159
8446,8000,1.3015214017587788,1,0.005,0.75,low,6000,0.0050679347369676905,159
8447,8000,1.3015214017587788,1,0.005,0.75,uniform,6000,0.006680380789877216,159
8448,8000,1.3229074405898646,1,0.005,0.02,low,160,0.03724988767484358,159
8449,8000,1.3229074405898646,1,0.005,0.02,uniform,160,0.2568031224791219,159
8450,8000,1.3229074405898646,1,0.005,0.05,low,400,0.019180932289832028,159
8451,8000,1.3229074405898646,1,0.005,0.05,uniform,400,0.10120176345227658,159
8452,8000,1.3229074405898646,1,0.005,0.1,low,800,0.012020970073070658,159
8453,8000,1.3229074405898646,1,0.005,0.1,uniform,800,0.05033433213038655,159
8454,8000,1.3229074405898646,1,0.005,0.25,high,2000,0.40350226353894303,159
8455,8000,1.3229074405898646,1,0.005,0.25,low,2000,0.007176944098775622,159
8456,8000,1.3229074405898646,1,0.005,0.25,uniform,2000,0.020068681775891033,159
8457,8000,1.3229074405898646,1,0.005,0.5,high,4000,0.05739821562078074,160
8458,8000,1.3229074405898646,1,0.005,0.5,low,4000,0.00547711548387318,160
8459,8000,1.3229074405898646,1,0.005,0.5,uniform,4000,0.010022072901261761,160
8460,8000,1.3229074405898646,1,0.005,0.75,high,6000,0.016483988042715822,160
8461,8000,1.3229074405898646,1,0.005,0.75,low,6000,0.0050627349008710385,160
8462,8000,1.3229074405898646,1,0.005,0.75,uniform,6000,0.00667756474680097,160
8463,8000,1.3102731978571467,1,0.005,0.02,low,160,0.03835808349013716,160
8464,8000,1.3102731978571467,1,0.005,0.02,uniform,160,0.2565069524115343,160
8465,8000,1.3102731978571467,1,0.005,0.05,low,400,0.01948791622339459,160
8466,8000,1.3102731978571467,1,0.005,0.05,uniform,400,0.10121592493484834,160
8467,8000,1.3102731978571467,1,0.005,0.1,low,800,0.012123257859092755,160
8468,8000,1.3102731978571467,1,0.005,0.1,uniform,800,0.05037860476838864,160
8469,8000,1.3102731978571467,1,0.005,0.25,high,2000,0.41979046869895686,160
8470,8000,1.3102731978571467,1,0.005,0.25,low,2000,0.0071985814268033495,160
8471,8000,1.3102731978571467,1,0.005,0.25,uniform,2000,0.020077541054002557,160
8472,8000,1.3102731978571467,1,0.005,0.5,high,4000,0.05770299891049441,160
8473,8000,1.3102731978571467,1,0.005,0.5,low,4000,0.005474356308309089,160
8474,8000,1.3102731978571467,1,0.005,0.5,uniform,4000,0.010023982404530367,160
8475,8000,1.3102731978571467,1,0.005,0.75,high,6000,0.016370968432290012,160
8476,8000,1.3102731978571467,1,0.005,0.75,low,6000,0.005060271394563178,160
8477,8000,1.3102731978571467,1,0.005,0.75,uniform,6000,0.006680387773503962,160
8478,8000,1.3220766248609546,1,0.005,0.02,low,160,0.03716663439221112,160
8479,8000,1.3220766248609546,1,0.005,0.02,uniform,160,0.25602345472701743,160
8480,8000,1.3220766248609546,1,0.005,0.05,low,400,0.019002459999326,160
8481,8000,1.3220766248609546,1,0.005,0.05,uniform,400,0.10110659505263347,160
8482,8000,1.3220766248609546,1,0.005,0.1,low,800,0.012023764919159699,160
8483,8000,1.3220766248609546,1,0.005,0.1,uniform,800,0.05033234493657055,160
8484,8000,1.3220766248609546,1,0.005,0.25,high,2000,0.4304669253844277,160
8485,8000,1.3220766248609546,1,0.005,0.25,low,2000,0.007170231636136513,160
8486,8000,1.3220766248609546,1,0.005,0.25,uniform,2000,0.020061138708774014,160
8487,8000,1.3220766248609546,1,0.005,0.5,high,4000,0.05832533296762458,160
8488,8000,1.3220766248609546,1,0.005,0.5,low,4000,0.005468820326263659,160
8489,8000,1.3220766248609546,1,0.005,0.5,uniform,4000,0.010019051908180896,160
8490,8000,1.3220766248609546,1,0.005,0.75,high,6000,0.016519507680067495,160
8491,8000,1.3220766248609546,1,0.005,0.75,low,6000,0.005058758973984667,160
8492,8000,1.3220766248609546,1,0.005,0.75,uniform,6000,0.006676121900222208,160
8493,8000,1.3154352195277172,1,0.005,0.02,low,160,0.03836110132166847,160
8494,8000,1.3154352195277172,1,0.005,0.02,uniform,160,0.2559032269934024,160
8495,8000,1.3154352195277172,1,0.005,0.05,low,400,0.01925789567088817,160
8496,8000,1.3154352195277172,1,0.005,0.05,uniform,400,0.10118143581168118,160
8497,8000,1.3154352195277172,1,0.005,0.1,low,800,0.012028762951882,160
8498,8000,1.3154352195277172,1,0.005,0.1,uniform,800,0.05034734663499213,160
8499,8000,1.3154352195277172,1,0.005,0.25,high,2000,0.4497442255245023,160
8500,8000,1.3154352195277172,1,0.005,0.25,low,2000,0.007147402898559198,160
8501,8000,1.3154352195277172,1,0.005,0.25,uniform,2000,0.020072033804748125,160
8502,8000,1.3154352195277172,1,0.005,0.5,high,4000,0.059321119235940536,160
8503,8000,1.3154352195277172,1,0.005,0.5,low,4000,0.0054602261579223725,160
8504,8000,1.3154352195277172,1,0.005,0.5,uniform,4000,0.010025257854931757,160
8505,8000,1.3154352195277172,1,0.005,0.75,high,6000,0.01664196994274981,160
8506,8000,1.3154352195277172,1,0.005,0.75,low,6000,0.00505621208453132,160
8507,8000,1.3154352195277172,1,0.005,0.75,uniform,6000,0.006678363105405989,160
8508,8000,1.3460503117538145,1,0.005,0.02,low,160,0.03668280908272901,160
8509,8000,1.3460503117538145,1,0.005,0.02,uniform,160,0.2559707651358812,160
8510,8000,1.3460503117538145,1,0.005,0.05,low,400,0.01870499033136742,161
8511,8000,1.3460503117538145,1,0.005,0.05,uniform,400,0.10114811124837789,161
8512,8000,1.3460503117538145,1,0.005,0.1,low,800,0.011830935556513461,161
8513,8000,1.3460503117538145,1,0.005,0.1,uniform,800,0.050329656416825734,161
8514,8000,1.3460503117538145,1,0.005,0.25,high,2000,0.475940225111563,161
8515,8000,1.3460503117538145,1,0.005,0.25,low,2000,0.007081548715847839,161
8516,8000,1.3460503117538145,1,0.005,0.25,uniform,2000,0.02006432481605694,161
8517,8000,1.3460503117538145,1,0.005,0.5,high,4000,0.06128119346832826,161
8518,8000,1.3460503117538145,1,0.005,0.5,low,4000,0.005444198114136804,161
8519,8000,1.3460503117538145,1,0.005,0.5,uniform,4000,0.010019890286165085,161
8520,8000,1.3460503117538145,1,0.005,0.75,high,6000,0.017010288209765592,161
8521,8000,1.3460503117538145,1,0.005,0.75,low,6000,0.005053085293349231,161
8522,8000,1.3460503117538145,1,0.005,0.75,uniform,6000,0.006676856623444781,161
