design,method,lower_error_freq,upper_error_freq,coverage
9540,AC,0.0135,0.0482,0.9383
9540,CP,0.007,0.0494,0.9436
9540,wspoissonTest,0.0084,0,0.9916
9540,wspoissonTest_midp,0.0146,0,0.9854
9541,AC,0.0078,0.0299,0.9623
9541,CP,0.0036,0.0308,0.9656
9541,wspoissonTest,0.0042,0,0.9958
9541,wspoissonTest_midp,0.0083,0,0.9917
9542,AC,0.0143,0.0454,0.9403
9542,CP,0.0079,0.0463,0.9458
9542,wspoissonTest,0.0087,0,0.9913
9542,wspoissonTest_midp,0.015,0,0.985
9543,AC,0.0138,0.0378,0.9484
9543,CP,0.0085,0.0396,0.9519
9543,wspoissonTest,0.009,0,0.991
9543,wspoissonTest_midp,0.0145,0,0.9855
9544,AC,0.0159,0.0427,0.9414
9544,CP,0.0097,0.0443,0.946
9544,wspoissonTest,0.0104,0,0.9896
9544,wspoissonTest_midp,0.0162,0,0.9838
9545,AC,0.0144,0.0395,0.9461
9545,CP,0.0087,0.0405,0.9508
9545,wspoissonTest,0.0093,0,0.9907
9545,wspoissonTest_midp,0.0154,0,0.9846
9546,AC,0.0172,0.0208,0.962
9546,CP,0.0103,0.023,0.9667
9546,wspoissonTest,0.0114,4e-4,0.9882
9546,wspoissonTest_midp,0.0179,0.0025,0.9796
9547,AC,0.0185,0.0311,0.9504
9547,CP,0.0108,0.033,0.9562
9547,wspoissonTest,0.0121,2e-4,0.9877
9547,wspoissonTest_midp,0.019,0.0011,0.9799
9548,AC,0.0177,0.0364,0.9459
9548,CP,0.0104,0.0382,0.9514
9548,wspoissonTest,0.0117,1e-4,0.9882
9548,wspoissonTest_midp,0.0187,8e-4,0.9805
9549,AC,9e-4,0.009,0.9901
9549,CP,3e-4,0.0091,0.9906
9549,wspoissonTest,3e-4,0,0.9997
9549,wspoissonTest_midp,9e-4,0,0.9991
9550,AC,0.015,0.04,0.945
9550,CP,0.0095,0.041,0.9495
9550,wspoissonTest,0.0109,1e-4,0.989
9550,wspoissonTest_midp,0.0157,3e-4,0.984
9551,AC,0.0104,0.0283,0.9613
9551,CP,0.0058,0.029,0.9652
9551,wspoissonTest,0.0065,0,0.9935
9551,wspoissonTest_midp,0.0117,0,0.9883
9552,AC,0.0136,0.0417,0.9447
9552,CP,0.0091,0.0435,0.9474
9552,wspoissonTest,0.0096,0,0.9904
9552,wspoissonTest_midp,0.0151,4e-4,0.9845
9553,AC,0.0135,0.0372,0.9493
9553,CP,0.0083,0.0384,0.9533
9553,wspoissonTest,0.0087,0,0.9913
9553,wspoissonTest_midp,0.0149,5e-4,0.9846
9554,AC,0.0167,0.0443,0.939
9554,CP,0.0098,0.0455,0.9447
9554,wspoissonTest,0.0108,1e-4,0.9891
9554,wspoissonTest_midp,0.0182,4e-4,0.9814
9555,AC,0.0154,0.0375,0.9471
9555,CP,0.01,0.0383,0.9517
9555,wspoissonTest,0.0105,0,0.9895
9555,wspoissonTest_midp,0.0165,5e-4,0.983
9556,AC,0.0179,0.0214,0.9607
9556,CP,0.0099,0.0233,0.9668
9556,wspoissonTest,0.0119,0,0.9881
9556,wspoissonTest_midp,0.019,0.001,0.98
9557,AC,0.0177,0.0283,0.954
9557,CP,0.0108,0.0298,0.9594
9557,wspoissonTest,0.012,0,0.988
9557,wspoissonTest_midp,0.0184,3e-4,0.9813
9558,AC,0.015,0.0362,0.9488
9558,CP,0.0097,0.0375,0.9528
9558,wspoissonTest,0.0107,0,0.9893
9558,wspoissonTest_midp,0.0167,0,0.9833
9559,AC,5e-4,0.0079,0.9916
9559,CP,1e-4,0.0081,0.9918
9559,wspoissonTest,1e-4,0,0.9999
9559,wspoissonTest_midp,6e-4,0,0.9994
9560,AC,0.0175,0.0441,0.9384
9560,CP,0.0112,0.0453,0.9435
9560,wspoissonTest,0.0119,0,0.9881
9560,wspoissonTest_midp,0.0183,0,0.9817
9561,AC,0.0094,0.0285,0.9621
9561,CP,0.0055,0.0292,0.9653
9561,wspoissonTest,0.0059,0,0.9941
9561,wspoissonTest_midp,0.0106,0,0.9894
9562,AC,0.0178,0.0401,0.9421
9562,CP,0.0101,0.0407,0.9492
9562,wspoissonTest,0.0114,0,0.9886
9562,wspoissonTest_midp,0.0187,0,0.9813
9563,AC,0.0146,0.0357,0.9497
9563,CP,0.0092,0.037,0.9538
9563,wspoissonTest,0.0103,0,0.9897
9563,wspoissonTest_midp,0.0158,0,0.9842
9564,AC,0.0153,0.0412,0.9435
9564,CP,0.0093,0.0421,0.9486
9564,wspoissonTest,0.0102,0,0.9898
9564,wspoissonTest_midp,0.0173,1e-4,0.9826
9565,AC,0.0163,0.0376,0.9461
9565,CP,0.0093,0.0388,0.9519
9565,wspoissonTest,0.0099,0,0.9901
9565,wspoissonTest_midp,0.0178,0,0.9822
9566,AC,0.0172,0.0188,0.964
9566,CP,0.0099,0.0206,0.9695
9566,wspoissonTest,0.0108,0,0.9892
9566,wspoissonTest_midp,0.018,0,0.982
9567,AC,0.0187,0.0296,0.9517
9567,CP,0.0121,0.0315,0.9564
9567,wspoissonTest,0.013,0,0.987
9567,wspoissonTest_midp,0.0197,0,0.9803
9568,AC,0.0176,0.0342,0.9482
9568,CP,0.0112,0.035,0.9538
9568,wspoissonTest,0.012,0,0.988
9568,wspoissonTest_midp,0.0188,0,0.9812
9569,AC,4e-4,0.0085,0.9911
9569,CP,2e-4,0.0092,0.9906
9569,wspoissonTest,2e-4,0,0.9998
9569,wspoissonTest_midp,4e-4,0,0.9996
9570,AC,0.0164,0.0385,0.9451
9570,CP,0.0107,0.0393,0.95
9570,wspoissonTest,0.0112,0,0.9888
9570,wspoissonTest_midp,0.0169,0,0.9831
9571,AC,0.0108,0.0233,0.9659
9571,CP,0.006,0.0247,0.9693
9571,wspoissonTest,0.0064,0,0.9936
9571,wspoissonTest_midp,0.0111,0,0.9889
9572,AC,0.0158,0.0387,0.9455
9572,CP,0.0095,0.0398,0.9507
9572,wspoissonTest,0.0104,0,0.9896
9572,wspoissonTest_midp,0.017,0,0.983
9573,AC,0.0136,0.0328,0.9536
9573,CP,0.0088,0.0341,0.9571
9573,wspoissonTest,0.0101,0,0.9899
9573,wspoissonTest_midp,0.0139,0,0.9861
9574,AC,0.018,0.0397,0.9423
9574,CP,0.0115,0.0406,0.9479
9574,wspoissonTest,0.0123,0,0.9877
9574,wspoissonTest_midp,0.0186,0,0.9814
9575,AC,0.0159,0.0343,0.9498
9575,CP,0.0096,0.0355,0.9549
9575,wspoissonTest,0.0102,0,0.9898
9575,wspoissonTest_midp,0.0167,0,0.9833
9576,AC,0.0172,0.0221,0.9607
9576,CP,0.011,0.0245,0.9645
9576,wspoissonTest,0.0118,0.0011,0.9871
9576,wspoissonTest_midp,0.0178,0.0041,0.9781
9577,AC,0.017,0.026,0.957
9577,CP,0.0092,0.0273,0.9635
9577,wspoissonTest,0.0098,4e-4,0.9898
9577,wspoissonTest_midp,0.0178,0.0011,0.9811
9578,AC,0.0172,0.0347,0.9481
9578,CP,0.0121,0.0362,0.9517
9578,wspoissonTest,0.0129,0,0.9871
9578,wspoissonTest_midp,0.0179,0.001,0.9811
9579,AC,0.001,0.0091,0.9899
9579,CP,3e-4,0.0096,0.9901
9579,wspoissonTest,3e-4,0,0.9997
9579,wspoissonTest_midp,0.0013,0,0.9987
9580,AC,0.0174,0.0368,0.9458
9580,CP,0.0106,0.0376,0.9518
9580,wspoissonTest,0.0114,1e-4,0.9885
9580,wspoissonTest_midp,0.019,0.001,0.98
9581,AC,0.0101,0.024,0.9659
9581,CP,0.0057,0.0252,0.9691
9581,wspoissonTest,0.006,0,0.994
9581,wspoissonTest_midp,0.0114,0,0.9886
9582,AC,0.0152,0.0425,0.9423
9582,CP,0.0095,0.0436,0.9469
9582,wspoissonTest,0.0104,0,0.9896
9582,wspoissonTest_midp,0.0171,5e-4,0.9824
9583,AC,0.0139,0.0342,0.9519
9583,CP,0.0092,0.0346,0.9562
9583,wspoissonTest,0.0095,0,0.9905
9583,wspoissonTest_midp,0.0151,3e-4,0.9846
9584,AC,0.0162,0.0387,0.9451
9584,CP,0.0103,0.0395,0.9502
9584,wspoissonTest,0.0109,1e-4,0.989
9584,wspoissonTest_midp,0.0171,1e-4,0.9828
9585,AC,0.0168,0.0369,0.9463
9585,CP,0.0104,0.0378,0.9518
9585,wspoissonTest,0.0111,0,0.9889
9585,wspoissonTest_midp,0.0179,3e-4,0.9818
9586,AC,0.0185,0.0221,0.9594
9586,CP,0.0113,0.0248,0.9639
9586,wspoissonTest,0.0123,0,0.9877
9586,wspoissonTest_midp,0.0189,2e-4,0.9809
9587,AC,0.0159,0.0328,0.9513
9587,CP,0.0092,0.0351,0.9557
9587,wspoissonTest,0.0099,0,0.9901
9587,wspoissonTest_midp,0.0165,0,0.9835
9588,AC,0.0137,0.0415,0.9448
9588,CP,0.0077,0.0427,0.9496
9588,wspoissonTest,0.0088,0,0.9912
9588,wspoissonTest_midp,0.0146,0,0.9854
9589,AC,6e-4,0.011,0.9884
9589,CP,1e-4,0.0114,0.9885
9589,wspoissonTest,3e-4,0,0.9997
9589,wspoissonTest_midp,7e-4,0,0.9993
9590,AC,0.016,0.0459,0.9381
9590,CP,0.0086,0.0468,0.9446
9590,wspoissonTest,0.0096,0,0.9904
9590,wspoissonTest_midp,0.0167,0,0.9833
9591,AC,0.0082,0.0352,0.9566
9591,CP,0.0048,0.0362,0.959
9591,wspoissonTest,0.0052,0,0.9948
9591,wspoissonTest_midp,0.0087,0,0.9913
9592,AC,0.0141,0.0458,0.9401
9592,CP,0.0085,0.0473,0.9442
9592,wspoissonTest,0.0095,0,0.9905
9592,wspoissonTest_midp,0.015,0,0.985
9593,AC,0.0124,0.0402,0.9474
9593,CP,0.0072,0.0409,0.9519
9593,wspoissonTest,0.0079,0,0.9921
9593,wspoissonTest_midp,0.0136,0,0.9864
9594,AC,0.0125,0.048,0.9395
9594,CP,0.0076,0.049,0.9434
9594,wspoissonTest,0.0081,0,0.9919
9594,wspoissonTest_midp,0.0136,0,0.9864
9595,AC,0.0153,0.0432,0.9415
9595,CP,0.0098,0.0447,0.9455
9595,wspoissonTest,0.0107,0,0.9893
9595,wspoissonTest_midp,0.0162,0,0.9838
9596,AC,0.0188,0.019,0.9622
9596,CP,0.0105,0.0218,0.9677
9596,wspoissonTest,0.0119,0.002,0.9861
9596,wspoissonTest_midp,0.0192,0.0065,0.9743
9597,AC,0.0186,0.025,0.9564
9597,CP,0.0121,0.0269,0.961
9597,wspoissonTest,0.0128,8e-4,0.9864
9597,wspoissonTest_midp,0.0194,0.0036,0.977
9598,AC,0.0182,0.0352,0.9466
9598,CP,0.0118,0.0363,0.9519
9598,wspoissonTest,0.0127,1e-4,0.9872
9598,wspoissonTest_midp,0.0192,0.0021,0.9787
9599,AC,7e-4,0.0075,0.9918
9599,CP,3e-4,0.0078,0.9919
9599,wspoissonTest,3e-4,0,0.9997
9599,wspoissonTest_midp,7e-4,1e-4,0.9992
9600,AC,0.0158,0.0381,0.9461
9600,CP,0.0097,0.0394,0.9509
9600,wspoissonTest,0.0109,2e-4,0.9889
9600,wspoissonTest_midp,0.0167,0.0019,0.9814
9601,AC,0.0099,0.0248,0.9653
9601,CP,0.0052,0.0258,0.969
9601,wspoissonTest,0.006,1e-4,0.9939
9601,wspoissonTest_midp,0.011,4e-4,0.9886
9602,AC,0.0182,0.0401,0.9417
9602,CP,0.0122,0.0407,0.9471
9602,wspoissonTest,0.013,5e-4,0.9865
9602,wspoissonTest_midp,0.0198,0.0021,0.9781
9603,AC,0.0145,0.032,0.9535
9603,CP,0.0087,0.0327,0.9586
9603,wspoissonTest,0.0092,0,0.9908
9603,wspoissonTest_midp,0.016,7e-4,0.9833
9604,AC,0.0186,0.0365,0.9449
9604,CP,0.0112,0.0373,0.9515
9604,wspoissonTest,0.0127,3e-4,0.987
9604,wspoissonTest_midp,0.0197,0.0022,0.9781
9605,AC,0.0192,0.033,0.9478
9605,CP,0.0116,0.0342,0.9542
9605,wspoissonTest,0.0124,1e-4,0.9875
9605,wspoissonTest_midp,0.0204,0.0012,0.9784
9606,AC,0.0153,0.027,0.9577
9606,CP,0.0088,0.03,0.9612
9606,wspoissonTest,0.0095,0,0.9905
9606,wspoissonTest_midp,0.0162,0,0.9838
9607,AC,0.0152,0.0338,0.951
9607,CP,0.0078,0.0353,0.9569
9607,wspoissonTest,0.0091,0,0.9909
9607,wspoissonTest_midp,0.0156,0,0.9844
9608,AC,0.0132,0.0452,0.9416
9608,CP,0.0075,0.0465,0.946
9608,wspoissonTest,0.0087,0,0.9913
9608,wspoissonTest_midp,0.0136,0,0.9864
9609,AC,4e-4,0.0078,0.9918
9609,CP,3e-4,0.0083,0.9914
9609,wspoissonTest,3e-4,0,0.9997
9609,wspoissonTest_midp,4e-4,0,0.9996
9610,AC,0.0148,0.0439,0.9413
9610,CP,0.0086,0.0454,0.946
9610,wspoissonTest,0.0095,0,0.9905
9610,wspoissonTest_midp,0.0148,0,0.9852
9611,AC,0.0084,0.0256,0.966
9611,CP,0.0048,0.0261,0.9691
9611,wspoissonTest,0.0053,0,0.9947
9611,wspoissonTest_midp,0.0086,0,0.9914
9612,AC,0.0139,0.0466,0.9395
9612,CP,0.0079,0.0475,0.9446
9612,wspoissonTest,0.009,0,0.991
9612,wspoissonTest_midp,0.0141,0,0.9859
9613,AC,0.0145,0.0365,0.949
9613,CP,0.0074,0.0372,0.9554
9613,wspoissonTest,0.0089,0,0.9911
9613,wspoissonTest_midp,0.0141,0,0.9859
9614,AC,0.0135,0.0449,0.9416
9614,CP,0.0085,0.0463,0.9452
9614,wspoissonTest,0.0095,0,0.9905
9614,wspoissonTest_midp,0.0137,0,0.9863
9615,AC,0.0142,0.0414,0.9444
9615,CP,0.0078,0.0423,0.9499
9615,wspoissonTest,0.0091,0,0.9909
9615,wspoissonTest_midp,0.014,0,0.986
9616,AC,0.0165,0.0192,0.9643
9616,CP,0.0101,0.0216,0.9683
9616,wspoissonTest,0.0109,2e-4,0.9889
9616,wspoissonTest_midp,0.0176,0.0011,0.9813
9617,AC,0.0166,0.0257,0.9577
9617,CP,0.0108,0.0274,0.9618
9617,wspoissonTest,0.0117,1e-4,0.9882
9617,wspoissonTest_midp,0.0179,5e-4,0.9816
9618,AC,0.0164,0.0354,0.9482
9618,CP,0.0109,0.0372,0.9519
9618,wspoissonTest,0.0121,0,0.9879
9618,wspoissonTest_midp,0.0179,1e-4,0.982
9619,AC,3e-4,0.0076,0.9921
9619,CP,1e-4,0.0082,0.9917
9619,wspoissonTest,1e-4,0,0.9999
9619,wspoissonTest_midp,3e-4,0,0.9997
9620,AC,0.0163,0.04,0.9437
9620,CP,0.0112,0.0418,0.947
9620,wspoissonTest,0.0119,0,0.9881
9620,wspoissonTest_midp,0.0174,0,0.9826
9621,AC,0.0099,0.0258,0.9643
9621,CP,0.0067,0.0266,0.9667
9621,wspoissonTest,0.0071,0,0.9929
9621,wspoissonTest_midp,0.0108,0,0.9892
9622,AC,0.0178,0.0367,0.9455
9622,CP,0.0109,0.0376,0.9515
9622,wspoissonTest,0.0119,0,0.9881
9622,wspoissonTest_midp,0.0197,3e-4,0.98
9623,AC,0.017,0.0337,0.9493
9623,CP,0.0105,0.0349,0.9546
9623,wspoissonTest,0.0114,0,0.9886
9623,wspoissonTest_midp,0.0185,0,0.9815
9624,AC,0.0155,0.0415,0.943
9624,CP,0.0092,0.0434,0.9474
9624,wspoissonTest,0.0101,0,0.9899
9624,wspoissonTest_midp,0.0173,0,0.9827
9625,AC,0.0179,0.0343,0.9478
9625,CP,0.0115,0.0353,0.9532
9625,wspoissonTest,0.013,0,0.987
9625,wspoissonTest_midp,0.0191,1e-4,0.9808
9626,AC,0.0181,0.0212,0.9607
9626,CP,0.0103,0.0234,0.9663
9626,wspoissonTest,0.012,0,0.988
9626,wspoissonTest_midp,0.0188,7e-4,0.9805
9627,AC,0.0167,0.0307,0.9526
9627,CP,0.0107,0.0325,0.9568
9627,wspoissonTest,0.0118,0,0.9882
9627,wspoissonTest_midp,0.0182,2e-4,0.9816
9628,AC,0.0184,0.0339,0.9477
9628,CP,0.0115,0.0357,0.9528
9628,wspoissonTest,0.0125,0,0.9875
9628,wspoissonTest_midp,0.0195,0,0.9805
9629,AC,5e-4,0.0113,0.9882
9629,CP,4e-4,0.0115,0.9881
9629,wspoissonTest,4e-4,0,0.9996
9629,wspoissonTest_midp,5e-4,0,0.9995
9630,AC,0.0137,0.0429,0.9434
9630,CP,0.0085,0.0438,0.9477
9630,wspoissonTest,0.0091,0,0.9909
9630,wspoissonTest_midp,0.0146,2e-4,0.9852
9631,AC,0.0082,0.0289,0.9629
9631,CP,0.0047,0.0297,0.9656
9631,wspoissonTest,0.0051,0,0.9949
9631,wspoissonTest_midp,0.0088,1e-4,0.9911
9632,AC,0.0161,0.044,0.9399
9632,CP,0.0097,0.0451,0.9452
9632,wspoissonTest,0.011,0,0.989
9632,wspoissonTest_midp,0.0175,0,0.9825
9633,AC,0.0148,0.04,0.9452
9633,CP,0.0094,0.041,0.9496
9633,wspoissonTest,0.0105,0,0.9895
9633,wspoissonTest_midp,0.0158,0,0.9842
9634,AC,0.0149,0.0423,0.9428
9634,CP,0.0093,0.0435,0.9472
9634,wspoissonTest,0.0097,0,0.9903
9634,wspoissonTest_midp,0.0158,1e-4,0.9841
9635,AC,0.0169,0.0386,0.9445
9635,CP,0.0093,0.0398,0.9509
9635,wspoissonTest,0.0105,0,0.9895
9635,wspoissonTest_midp,0.0183,0,0.9817
9636,AC,0.0164,0.0202,0.9634
9636,CP,0.0097,0.0232,0.9671
9636,wspoissonTest,0.0111,2e-4,0.9887
9636,wspoissonTest_midp,0.0172,0.0015,0.9813
9637,AC,0.0177,0.0278,0.9545
9637,CP,0.0116,0.0296,0.9588
9637,wspoissonTest,0.0123,0,0.9877
9637,wspoissonTest_midp,0.0185,3e-4,0.9812
9638,AC,0.0185,0.0341,0.9474
9638,CP,0.0109,0.0355,0.9536
9638,wspoissonTest,0.0117,0,0.9883
9638,wspoissonTest_midp,0.0196,1e-4,0.9803
9639,AC,5e-4,0.01,0.9895
9639,CP,2e-4,0.0105,0.9893
9639,wspoissonTest,3e-4,0,0.9997
9639,wspoissonTest_midp,6e-4,0,0.9994
9640,AC,0.015,0.0391,0.9459
9640,CP,0.0093,0.0406,0.9501
9640,wspoissonTest,0.0104,0,0.9896
9640,wspoissonTest_midp,0.016,0,0.984
9641,AC,0.0096,0.0279,0.9625
9641,CP,0.0048,0.0287,0.9665
9641,wspoissonTest,0.0056,0,0.9944
9641,wspoissonTest_midp,0.0106,0,0.9894
9642,AC,0.0163,0.039,0.9447
9642,CP,0.0092,0.0406,0.9502
9642,wspoissonTest,0.0103,0,0.9897
9642,wspoissonTest_midp,0.0174,1e-4,0.9825
9643,AC,0.0133,0.0332,0.9535
9643,CP,0.0078,0.0341,0.9581
9643,wspoissonTest,0.009,0,0.991
9643,wspoissonTest_midp,0.0143,0,0.9857
9644,AC,0.0165,0.0387,0.9448
9644,CP,0.0107,0.0402,0.9491
9644,wspoissonTest,0.0113,0,0.9887
9644,wspoissonTest_midp,0.0176,0,0.9824
9645,AC,0.0157,0.0362,0.9481
9645,CP,0.0093,0.0371,0.9536
9645,wspoissonTest,0.0101,0,0.9899
9645,wspoissonTest_midp,0.0167,0,0.9833
9646,AC,0.0162,0.0207,0.9631
9646,CP,0.0085,0.0222,0.9693
9646,wspoissonTest,0.0096,0,0.9904
9646,wspoissonTest_midp,0.0171,0,0.9829
9647,AC,0.0169,0.0275,0.9556
9647,CP,0.0103,0.0283,0.9614
9647,wspoissonTest,0.0112,0,0.9888
9647,wspoissonTest_midp,0.0179,0,0.9821
9648,AC,0.0172,0.0331,0.9497
9648,CP,0.0099,0.0341,0.956
9648,wspoissonTest,0.0112,0,0.9888
9648,wspoissonTest_midp,0.0181,0,0.9819
9649,AC,5e-4,0.0092,0.9903
9649,CP,1e-4,0.0095,0.9904
9649,wspoissonTest,2e-4,0,0.9998
9649,wspoissonTest_midp,5e-4,0,0.9995
9650,AC,0.0165,0.038,0.9455
9650,CP,0.0092,0.0392,0.9516
9650,wspoissonTest,0.0102,0,0.9898
9650,wspoissonTest_midp,0.017,0,0.983
9651,AC,0.0093,0.0217,0.969
9651,CP,0.006,0.0224,0.9716
9651,wspoissonTest,0.0067,0,0.9933
9651,wspoissonTest_midp,0.0094,0,0.9906
9652,AC,0.0174,0.0408,0.9418
9652,CP,0.0122,0.0419,0.9459
9652,wspoissonTest,0.0129,0,0.9871
9652,wspoissonTest_midp,0.0176,0,0.9824
9653,AC,0.014,0.0343,0.9517
9653,CP,0.0092,0.0359,0.9549
9653,wspoissonTest,0.0101,0,0.9899
9653,wspoissonTest_midp,0.0149,0,0.9851
9654,AC,0.0155,0.0413,0.9432
9654,CP,0.0082,0.0418,0.95
9654,wspoissonTest,0.0094,0,0.9906
9654,wspoissonTest_midp,0.0157,0,0.9843
9655,AC,0.0153,0.0349,0.9498
9655,CP,0.0091,0.0358,0.9551
9655,wspoissonTest,0.0096,0,0.9904
9655,wspoissonTest_midp,0.0161,0,0.9839
9656,AC,0.0168,0.0179,0.9653
9656,CP,0.009,0.0203,0.9707
9656,wspoissonTest,0.0098,1e-4,0.9901
9656,wspoissonTest_midp,0.0177,0.001,0.9813
9657,AC,0.0191,0.0286,0.9523
9657,CP,0.0113,0.0309,0.9578
9657,wspoissonTest,0.0137,0,0.9863
9657,wspoissonTest_midp,0.0201,2e-4,0.9797
9658,AC,0.0151,0.036,0.9489
9658,CP,0.009,0.0378,0.9532
9658,wspoissonTest,0.01,0,0.99
9658,wspoissonTest_midp,0.0157,0,0.9843
9659,AC,6e-4,0.0096,0.9898
9659,CP,2e-4,0.0097,0.9901
9659,wspoissonTest,2e-4,0,0.9998
9659,wspoissonTest_midp,6e-4,0,0.9994
9660,AC,0.0155,0.0417,0.9428
9660,CP,0.0092,0.0427,0.9481
9660,wspoissonTest,0.0102,0,0.9898
9660,wspoissonTest_midp,0.0163,2e-4,0.9835
9661,AC,0.0115,0.0276,0.9609
9661,CP,0.0061,0.0288,0.9651
9661,wspoissonTest,0.0069,0,0.9931
9661,wspoissonTest_midp,0.0121,0,0.9879
9662,AC,0.0146,0.0413,0.9441
9662,CP,0.0079,0.0427,0.9494
9662,wspoissonTest,0.0092,0,0.9908
9662,wspoissonTest_midp,0.0157,1e-4,0.9842
9663,AC,0.0134,0.0362,0.9504
9663,CP,0.0078,0.0371,0.9551
9663,wspoissonTest,0.0086,0,0.9914
9663,wspoissonTest_midp,0.0149,0,0.9851
9664,AC,0.0163,0.0433,0.9404
9664,CP,0.0098,0.0448,0.9454
9664,wspoissonTest,0.0106,0,0.9894
9664,wspoissonTest_midp,0.0168,1e-4,0.9831
9665,AC,0.0163,0.0348,0.9489
9665,CP,0.0093,0.0359,0.9548
9665,wspoissonTest,0.0099,0,0.9901
9665,wspoissonTest_midp,0.0171,1e-4,0.9828
9666,AC,0.019,0.0242,0.9568
9666,CP,0.0114,0.027,0.9616
9666,wspoissonTest,0.0126,0,0.98740000000000006
9666,wspoissonTest_midp,0.0196,0,0.9804
9667,AC,0.0169,0.0344,0.9487
9667,CP,0.0092,0.0353,0.9555
9667,wspoissonTest,0.0108,0,0.9892
9667,wspoissonTest_midp,0.0176,0,0.9824
9668,AC,0.0198,0.0385,0.9417
9668,CP,0.0115,0.0397,0.9488
9668,wspoissonTest,0.0134,0,0.9866
9668,wspoissonTest_midp,0.0207,0,0.9793
9669,AC,2e-4,0.009,0.9908
9669,CP,2e-4,0.0091,0.9907
9669,wspoissonTest,2e-4,0,0.9998
9669,wspoissonTest_midp,2e-4,0,0.9998
9670,AC,0.0154,0.045,0.9396
9670,CP,0.0101,0.0465,0.9434
9670,wspoissonTest,0.0104,0,0.9896
9670,wspoissonTest_midp,0.0159,0,0.9841
9671,AC,0.0102,0.0284,0.9614
9671,CP,0.0054,0.029,0.9656
9671,wspoissonTest,0.0057,0,0.9943
9671,wspoissonTest_midp,0.0107,0,0.9893
9672,AC,0.0128,0.0438,0.9434
9672,CP,0.0084,0.045,0.9466
9672,wspoissonTest,0.0091,0,0.9909
9672,wspoissonTest_midp,0.0142,0,0.9858
9673,AC,0.014,0.0372,0.9488
9673,CP,0.0084,0.0381,0.9535
9673,wspoissonTest,0.0093,0,0.9907
9673,wspoissonTest_midp,0.0149,0,0.9851
9674,AC,0.0151,0.0448,0.9401
9674,CP,0.0093,0.046,0.9447
9674,wspoissonTest,0.0101,0,0.9899
9674,wspoissonTest_midp,0.0157,0,0.9843
9675,AC,0.0166,0.0405,0.9429
9675,CP,0.0096,0.0422,0.9482
9675,wspoissonTest,0.0105,0,0.9895
9675,wspoissonTest_midp,0.017,0,0.983
9676,AC,0.0186,0.0196,0.9618
9676,CP,0.0105,0.0217,0.9678
9676,wspoissonTest,0.0114,0,0.9886
9676,wspoissonTest_midp,0.0193,7e-4,0.98
9677,AC,0.0183,0.0281,0.9536
9677,CP,0.0088,0.0302,0.961
9677,wspoissonTest,0.0103,0,0.9897
9677,wspoissonTest_midp,0.0193,3e-4,0.9804
9678,AC,0.0187,0.0377,0.9436
9678,CP,0.011,0.0399,0.9491
9678,wspoissonTest,0.0121,0,0.9879
9678,wspoissonTest_midp,0.0193,0,0.9807
9679,AC,6e-4,0.01,0.9894
9679,CP,0,0.0103,0.9897
9679,wspoissonTest,1e-4,0,0.9999
9679,wspoissonTest_midp,6e-4,0,0.9994
9680,AC,0.0173,0.0401,0.9426
9680,CP,0.0109,0.0413,0.9478
9680,wspoissonTest,0.012,0,0.988
9680,wspoissonTest_midp,0.0184,0,0.9816
9681,AC,0.0099,0.027,0.9631
9681,CP,0.0056,0.0278,0.9666
9681,wspoissonTest,0.006,0,0.994
9681,wspoissonTest_midp,0.0109,0,0.9891
9682,AC,0.0142,0.0415,0.9443
9682,CP,0.0089,0.042,0.9491
9682,wspoissonTest,0.0097,0,0.9903
9682,wspoissonTest_midp,0.0148,0,0.9852
9683,AC,0.0133,0.0367,0.95
9683,CP,0.0087,0.038,0.9533
9683,wspoissonTest,0.0095,0,0.9905
9683,wspoissonTest_midp,0.0146,0,0.9854
9684,AC,0.0155,0.0416,0.9429
9684,CP,0.0088,0.0429,0.9483
9684,wspoissonTest,0.01,0,0.99
9684,wspoissonTest_midp,0.0165,1e-4,0.9834
9685,AC,0.0159,0.0374,0.9467
9685,CP,0.0084,0.0385,0.9531
9685,wspoissonTest,0.0101,0,0.9899
9685,wspoissonTest_midp,0.0172,0,0.9828
9686,AC,0.0191,0.0239,0.957
9686,CP,0.0107,0.026,0.9633
9686,wspoissonTest,0.0123,0,0.9877
9686,wspoissonTest_midp,0.0196,6e-4,0.9798
9687,AC,0.0156,0.0331,0.9513
9687,CP,0.0098,0.034,0.9562
9687,wspoissonTest,0.0108,1e-4,0.9891
9687,wspoissonTest_midp,0.0164,5e-4,0.9831
9688,AC,0.0155,0.038,0.9465
9688,CP,0.0092,0.0395,0.9513
9688,wspoissonTest,0.0101,0,0.9899
9688,wspoissonTest_midp,0.0162,0,0.9838
9689,AC,5e-4,0.0093,0.9902
9689,CP,3e-4,0.0099,0.9898
9689,wspoissonTest,3e-4,0,0.9997
9689,wspoissonTest_midp,5e-4,0,0.9995
9690,AC,0.0176,0.0412,0.9412
9690,CP,0.0099,0.042,0.9481
9690,wspoissonTest,0.0107,0,0.9893
9690,wspoissonTest_midp,0.0188,0,0.9812
9691,AC,0.0102,0.0288,0.961
9691,CP,0.0051,0.0297,0.9652
9691,wspoissonTest,0.0057,0,0.9943
9691,wspoissonTest_midp,0.0108,0,0.9892
9692,AC,0.0161,0.0429,0.941
9692,CP,0.0091,0.0447,0.9462
9692,wspoissonTest,0.0105,0,0.9895
